subject,L1,L2,L3,L4,L5,L6,L7,L8,R1,R2,R3,R4,R5,R6,R7,R8,human_choice,normative_choice,EV_left,EV_right,EV_diff,complexity,is_correct,dataset_source,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy
1,78,42,76,46,58,57,56,38,38,49,30,39,70,63,51,29,1,1,56.375,46.125,10.25,4.992484486898235,1,lab,20.18508112443445,46.0,-12.0,2,2.0794415416798357
1,80,38,76,48,45,57,65,68,68,53,59,59,44,38,54,22,1,1,59.625,49.625,10.0,5.230999091764575,1,lab,17.95132307101624,46.0,-15.0,4,2.0794415416798357
1,41,48,44,54,58,61,32,40,53,79,37,33,35,34,76,27,1,1,47.25,46.75,0.5,14.983324363111862,1,lab,24.889756929307286,27.0,-44.0,2,2.0794415416798357
1,53,35,47,52,37,56,47,84,53,41,42,10,59,44,46,30,1,1,51.375,40.625,10.75,4.844870951694341,1,lab,23.573024837725004,54.0,-22.0,3,2.0794415416798357
1,55,51,25,29,59,55,48,24,61,54,42,34,70,77,37,51,0,0,43.25,53.25,-10.0,5.459624833740307,1,lab,11.258330249197702,11.0,-27.0,-6,2.0794415416798357
1,55,43,36,49,62,56,63,39,22,44,35,62,36,79,45,75,0,1,50.375,49.75,0.625,14.903334317197922,0,lab,22.588368134949455,33.0,-36.0,0,2.0794415416798357
1,45,58,56,36,77,43,33,67,50,30,37,54,12,59,46,46,1,1,51.875,41.75,10.125,5.487895311248327,1,lab,26.844168361117095,65.0,-18.0,0,2.0794415416798357
1,77,43,73,75,55,50,53,37,59,45,66,66,51,30,38,30,1,1,57.875,48.125,9.75,5.642638933377647,1,lab,6.959705453537527,20.0,-2.0,6,1.9061547465398496
1,63,54,52,40,74,53,52,23,48,21,40,32,60,63,25,41,1,1,51.375,41.25,10.125,5.438713138793926,1,lab,16.011226530156893,33.0,-18.0,4,2.0794415416798357
1,66,74,48,42,35,37,36,52,56,56,90,71,45,54,49,50,1,0,48.75,58.875,-10.125,4.966802410580387,0,lab,18.610732790516337,18.0,-42.0,-2,2.0794415416798357
1,42,17,88,53,58,49,58,53,42,53,66,58,58,33,55,53,1,0,52.25,52.25,0.0,15.150357531534803,0,lab,16.08570794214541,22.0,-36.0,1,1.6674619334292948
1,50,30,28,62,68,71,58,17,49,57,53,44,37,58,31,54,0,1,48.0,47.875,0.125,15.33017712612832,0,lab,24.76609325267108,31.0,-37.0,2,2.0794415416798357
1,33,16,49,77,69,58,61,63,67,46,36,56,56,48,51,62,1,1,53.25,52.75,0.5,14.70526224699857,1,lab,19.474342094150447,21.0,-34.0,4,1.7328679513998633
1,42,56,66,45,57,53,20,64,58,21,38,42,61,26,48,25,1,1,50.375,39.875,10.5,4.9784796841722585,1,lab,23.56374333589636,39.0,-28.0,2,2.0794415416798357
1,49,52,35,54,31,57,76,64,19,47,50,30,61,57,31,44,1,1,52.25,42.375,9.875,5.068086472791801,1,lab,23.105397096782387,45.0,-30.0,3,2.0794415416798357
1,39,50,39,65,42,43,59,42,48,34,46,34,93,41,44,34,0,1,47.375,46.75,0.625,14.299113597351994,0,lab,23.015959137085726,31.0,-51.0,2,2.0794415416798357
1,60,32,65,59,44,21,53,58,82,44,35,59,75,61,55,64,0,0,49.0,59.375,-10.375,5.39931984798922,1,lab,20.210996388105166,30.0,-40.0,-5,2.0794415416798357
1,21,43,52,45,55,41,50,43,55,49,28,31,41,55,78,13,0,0,43.75,43.75,0.0,15.446682491719702,1,lab,22.47220505424423,30.0,-34.0,0,1.9061547465398496
1,42,46,67,43,60,78,77,70,53,56,41,66,18,60,57,47,1,1,60.375,49.75,10.625,4.834490073522261,1,lab,21.03531257195861,42.0,-23.0,2,2.0794415416798357
1,68,55,60,56,65,60,51,35,69,21,38,64,38,76,72,68,1,1,56.25,55.75,0.5,15.056349186104045,1,lab,22.96192500641007,34.0,-33.0,-2,2.0794415416798357
1,68,55,25,73,62,51,65,68,74,52,29,47,47,27,48,59,1,1,58.375,47.875,10.5,5.192354826475215,1,lab,11.324751652906125,26.0,-6.0,4,2.0794415416798357
1,48,34,37,38,31,54,74,61,35,53,47,68,64,39,69,78,0,0,47.125,56.625,-9.5,6.034370494701955,1,lab,17.449928366615147,15.0,-33.0,-2,2.0794415416798357
1,44,59,70,34,50,88,47,86,65,55,57,63,68,50,48,77,1,0,59.75,60.375,-0.625,14.489976017182428,0,lab,20.35274858587901,38.0,-29.0,0,2.0794415416798357
1,34,66,56,43,56,78,47,13,55,48,44,51,48,29,66,50,1,1,49.125,48.875,0.25,15.125304875026057,1,lab,25.415300509732322,49.0,-37.0,0,2.0794415416798357
1,27,49,52,57,39,43,54,47,27,30,80,23,42,42,54,68,0,1,46.0,45.75,0.25,15.094380078712858,0,lab,18.545552027373034,34.0,-28.0,0,1.9061547465398496
1,26,59,61,55,68,31,54,45,53,54,79,62,42,40,75,76,1,0,49.875,60.125,-10.25,5.250537625084709,0,lab,17.483921184905864,26.0,-31.0,-4,2.0794415416798357
1,47,67,20,48,39,25,77,27,62,28,40,42,35,50,47,46,0,0,43.75,43.75,0.0,15.541342713335078,1,lab,22.594247055390007,39.0,-25.0,0,2.0794415416798357
1,93,37,40,51,35,66,35,46,26,52,47,56,54,52,59,54,1,1,50.375,50.0,0.375,15.079098701207608,1,lab,27.34930300757224,67.0,-24.0,-4,2.0794415416798357
1,54,46,67,79,60,42,41,13,43,59,62,41,53,58,52,32,0,1,50.25,50.0,0.25,15.094380078712858,0,lab,17.83781096435322,38.0,-19.0,0,2.0794415416798357
1,42,68,63,39,11,62,34,23,38,60,35,39,52,35,48,34,1,1,42.75,42.625,0.125,15.262088743488809,1,lab,21.18630158852649,28.0,-41.0,1,2.0794415416798357
1,55,59,72,30,81,57,56,71,51,61,63,40,36,68,25,58,1,1,60.125,50.25,9.875,5.716530820715883,1,lab,18.360538526960475,45.0,-11.0,2,2.0794415416798357
1,57,44,24,41,63,74,71,84,68,62,61,47,45,59,70,47,1,0,57.25,57.375,-0.125,15.021919378760378,0,lab,21.705054134924428,37.0,-37.0,0,2.0794415416798357
1,54,50,43,38,72,57,59,53,28,55,81,68,24,43,59,69,0,0,53.25,53.375,-0.125,15.404407586897834,1,lab,26.92785500183778,48.0,-38.0,-1,2.0794415416798357
1,71,47,82,75,60,50,20,60,71,64,40,56,48,65,55,65,0,1,58.125,58.0,0.125,14.954649642260703,0,lab,22.452380163359074,42.0,-35.0,-1,2.0794415416798357
1,54,13,53,41,56,39,58,33,62,28,57,66,37,45,69,61,0,0,43.375,53.125,-9.75,5.62313674346694,1,lab,13.562355990018844,19.0,-28.0,-6,2.0794415416798357
1,84,39,26,39,23,52,36,29,45,32,31,54,40,57,36,30,0,1,41.0,40.625,0.375,14.822450444071203,0,lab,16.3320046228257,39.0,-17.0,-3,1.9061547465398496
1,36,64,64,81,63,86,43,33,47,47,70,63,52,55,73,64,1,0,58.75,58.875,-0.125,15.041712454143338,0,lab,21.54319788239434,31.0,-31.0,0,2.0794415416798357
1,54,26,37,41,21,83,23,42,54,43,30,46,53,38,28,35,0,0,40.875,40.875,0.0,15.439667526644909,1,lab,20.8746257451481,45.0,-32.0,-1,1.7328679513998633
1,41,39,53,58,51,38,45,27,55,56,25,41,22,82,36,37,0,0,44.0,44.25,-0.25,14.72052659951101,1,lab,23.757893425133467,29.0,-44.0,0,2.0794415416798357
1,65,31,75,66,53,53,39,60,26,62,43,53,56,41,58,22,1,1,55.25,45.125,10.125,5.037316225871736,1,lab,24.52772665780504,39.0,-31.0,2,2.0794415416798357
1,18,47,47,82,27,45,63,57,44,37,43,52,64,52,58,35,1,1,48.25,48.125,0.125,15.22087349528639,1,lab,21.268741735232013,30.0,-37.0,2,2.0794415416798357
1,60,60,34,64,43,30,22,81,47,61,66,51,44,44,34,46,1,1,49.25,49.125,0.125,15.294549280053552,1,lab,19.13398481759615,35.0,-32.0,-2,1.7328679513998633
1,40,77,69,44,30,55,53,59,42,14,51,56,29,50,61,44,1,1,53.375,43.375,10.0,5.692354826475215,1,lab,22.237355957937087,63.0,-12.0,2,2.0794415416798357
1,69,25,51,68,59,70,64,20,38,53,56,62,45,66,43,58,0,1,53.25,52.625,0.625,14.599842637391472,0,lab,22.079048326411172,31.0,-38.0,2,2.0794415416798357
1,56,46,55,53,68,37,62,49,42,74,73,78,52,43,44,19,1,1,53.25,53.125,0.125,15.290225157832326,1,lab,20.75112948733153,30.0,-28.0,0,2.0794415416798357
1,70,80,63,65,41,49,38,55,78,52,42,30,56,39,49,38,1,1,57.625,48.0,9.625,5.369304474255106,1,lab,17.70548996780377,35.0,-15.0,2,2.0794415416798357
1,74,48,87,40,57,39,29,67,53,68,51,35,63,60,55,53,0,1,55.125,54.75,0.375,14.726738310538956,0,lab,20.945987085835796,36.0,-26.0,0,2.0794415416798357
1,38,65,81,58,52,72,19,41,39,62,60,54,42,46,50,68,0,1,53.25,52.625,0.625,14.804274124209472,0,lab,19.13725097813163,26.0,-31.0,2,2.0794415416798357
1,59,36,60,24,20,42,48,50,51,57,53,58,66,61,51,17,1,0,42.375,51.75,-9.375,5.841082500652613,0,lab,23.93186944223121,33.0,-46.0,-2,2.0794415416798357
1,68,16,29,35,44,50,37,44,49,48,55,32,29,59,78,50,0,0,40.375,50.0,-9.625,6.030536826737476,1,lab,20.469107821299882,19.0,-41.0,-2,2.0794415416798357
1,12,50,75,45,28,31,63,31,40,33,49,41,25,56,53,42,0,0,41.875,42.375,-0.5,15.166843970627907,1,lab,18.090052515125542,26.0,-28.0,2,2.0794415416798357
1,58,25,33,34,51,30,63,57,44,54,56,67,46,42,84,39,0,0,43.875,54.0,-10.125,5.2999527281825625,1,lab,18.604015023644763,18.0,-33.0,-2,2.0794415416798357
1,37,42,74,66,73,43,68,22,52,42,60,72,45,58,46,50,0,0,53.125,53.125,0.0,14.948244044034068,1,lab,18.48648154733615,28.0,-28.0,-1,1.9061547465398496
1,60,57,53,63,30,54,47,52,95,48,42,31,51,51,63,33,0,1,52.0,51.75,0.25,15.271490478258416,0,lab,20.96872671384698,32.0,-35.0,2,2.0794415416798357
1,36,25,54,58,19,41,15,71,32,33,22,39,46,52,52,43,0,0,39.875,39.875,0.0,15.40508574032182,1,lab,23.632604596192948,32.0,-37.0,0,2.0794415416798357
1,50,34,49,43,37,35,34,63,33,35,15,84,51,34,47,47,0,0,43.125,43.25,-0.125,15.264254909405675,1,lab,21.647387255740586,34.0,-41.0,0,2.0794415416798357
1,56,71,50,15,59,52,80,36,47,49,46,41,75,58,49,54,1,0,52.375,52.375,0.0,15.504300478684401,0,lab,18.82153022471871,31.0,-26.0,0,2.0794415416798357
1,57,43,42,59,43,62,63,38,31,83,50,45,45,48,27,80,1,0,50.875,51.125,-0.25,15.383297796690243,0,lab,26.915376646073522,36.0,-42.0,0,1.9061547465398496
1,48,21,43,35,45,20,42,67,46,64,61,30,30,48,49,72,1,0,40.125,50.0,-9.875,5.679072349923883,0,lab,17.694896863220198,15.0,-43.0,-2,2.0794415416798357
1,30,61,63,55,71,37,52,33,25,23,28,57,45,39,66,40,0,1,50.25,40.375,9.875,5.735760177945638,0,lab,18.850978091335207,38.0,-14.0,0,1.9061547465398496
1,38,27,59,32,40,46,36,49,22,26,41,84,28,53,35,42,1,0,40.875,41.375,-0.5,14.79651376403569,0,lab,20.994046775217015,18.0,-52.0,4,1.9061547465398496
1,56,51,49,49,31,38,58,59,46,46,68,41,15,36,70,71,0,0,48.875,49.125,-0.25,14.74333185119305,1,lab,11.712706775122479,16.0,-19.0,2,1.9061547465398496
1,71,56,44,34,40,40,46,21,28,43,72,66,65,43,54,59,0,0,44.0,53.75,-9.75,5.415201394420494,1,lab,25.51347683088293,43.0,-38.0,-4,2.0794415416798357
1,51,67,56,54,20,70,62,55,38,21,46,54,48,65,55,26,1,1,54.375,44.125,10.25,5.347008260133309,1,lab,20.135478638463006,46.0,-28.0,5,2.0794415416798357
1,44,56,45,59,42,45,61,71,53,40,63,55,90,26,36,64,1,0,52.875,53.375,-0.5,14.870426148939398,0,lab,22.399776784602118,25.0,-48.0,2,2.0794415416798357
1,40,33,87,65,44,24,52,38,63,60,49,43,32,38,48,48,1,1,47.875,47.625,0.25,15.149134174794806,1,lab,21.33512362279628,38.0,-27.0,0,2.0794415416798357
1,84,57,61,80,58,46,48,46,48,43,33,70,38,40,76,51,0,1,60.0,49.875,10.125,5.364647080119891,0,lab,18.71120987536616,36.0,-28.0,4,2.0794415416798357
1,60,50,21,30,61,37,39,27,28,76,48,38,63,42,53,59,0,0,40.625,50.875,-10.25,5.291342713335078,1,lab,19.044356119333624,32.0,-32.0,-6,2.0794415416798357
1,24,42,55,77,49,37,46,47,56,59,79,42,45,79,45,50,0,0,47.125,56.875,-9.75,5.607951252255839,1,lab,22.758240265890507,35.0,-42.0,-2,2.0794415416798357
1,42,68,42,51,32,43,19,55,80,58,66,34,52,35,57,49,0,0,44.0,53.875,-9.875,5.50667199407572,1,lab,21.133134528507597,17.0,-38.0,0,1.9061547465398496
1,51,45,46,17,34,52,67,42,77,57,42,68,63,37,39,50,0,0,44.25,54.125,-9.875,5.088149178342551,1,lab,23.90312479572493,28.0,-51.0,-2,2.0794415416798357
1,58,41,41,60,69,23,51,59,68,71,60,63,36,38,66,75,0,0,50.25,59.625,-9.375,5.598170450286517,1,lab,17.5423594479192,33.0,-30.0,-6,1.9061547465398496
1,45,43,24,53,45,56,12,52,43,41,54,39,56,34,81,60,0,0,41.25,51.0,-9.75,5.844336578813904,1,lab,26.864242032858474,22.0,-69.0,0,1.9061547465398496
1,57,49,69,64,66,50,85,37,64,39,56,53,74,29,52,36,0,1,59.625,50.375,9.25,5.88494851879803,0,lab,12.987975207860538,33.0,-8.0,4,2.0794415416798357
1,40,61,68,34,74,43,42,48,28,37,31,24,42,43,67,59,1,1,51.25,41.375,9.875,5.289514499317148,1,lab,19.933875062315405,37.0,-25.0,3,2.0794415416798357
1,41,38,34,64,66,69,36,53,84,54,67,63,36,65,41,67,0,0,50.125,59.625,-9.5,5.861749032363903,1,lab,21.242645786248,30.0,-43.0,-2,2.0794415416798357
1,37,26,66,41,63,61,48,33,59,58,79,35,49,56,44,75,0,0,46.875,56.875,-10.0,5.3139370074016785,1,lab,19.085334683992315,14.0,-42.0,0,2.0794415416798357
1,54,40,34,43,36,61,57,40,61,46,40,51,27,75,11,57,0,0,45.625,46.0,-0.375,15.048872189996043,1,lab,18.927080466886594,46.0,-17.0,-4,1.9061547465398496
1,73,62,50,28,54,73,28,77,72,54,50,46,71,44,57,55,1,0,55.625,56.125,-0.5,14.621177202850312,0,lab,18.848076824970764,29.0,-29.0,1,2.0794415416798357
1,60,49,44,63,56,51,55,93,59,29,43,54,58,36,42,74,1,1,58.875,49.375,9.5,5.625585388120797,1,lab,8.06225774829855,20.0,-2.0,6,1.9061547465398496
1,16,72,58,36,28,56,71,45,41,57,39,48,33,49,60,56,1,0,47.75,47.875,-0.125,15.129370958296947,0,lab,14.451967859084105,19.0,-25.0,0,2.0794415416798357
1,74,47,78,58,39,53,61,36,47,26,39,54,31,74,44,52,0,1,55.75,45.875,9.875,5.548872189996043,0,lab,19.290136728390497,39.0,-21.0,4,2.0794415416798357
1,40,42,21,58,30,42,36,69,46,48,80,35,35,56,64,51,1,0,42.25,51.875,-9.625,5.769668990703677,0,lab,24.16059550176692,23.0,-59.0,-4,1.9061547465398496
1,48,64,45,41,69,36,60,78,46,32,31,63,66,53,25,47,1,1,55.125,45.375,9.75,5.55795000427338,1,lab,20.710806358034446,35.0,-22.0,4,2.0794415416798357
1,59,38,25,29,59,28,27,55,35,63,56,61,61,24,58,39,0,0,40.0,49.625,-9.625,5.677369097626681,1,lab,21.45307378908673,24.0,-32.0,-2,1.9061547465398496
1,52,18,47,54,39,60,28,27,54,48,75,64,50,42,23,51,1,0,40.625,50.875,-10.25,5.31277610196844,0,lab,15.785673884886892,18.0,-30.0,-4,2.0794415416798357
1,66,42,39,63,43,74,76,46,31,34,45,63,26,66,59,46,1,1,56.125,46.25,9.875,5.7122544086506775,1,lab,12.180286326683786,35.0,-6.0,4,1.559581156259877
1,67,45,49,33,53,44,50,51,76,49,35,38,15,47,61,73,0,0,49.0,49.25,-0.25,15.172386326376342,1,lab,17.231874535290697,38.0,-22.0,-4,2.0794415416798357
1,59,43,80,70,73,46,67,43,61,47,72,51,49,43,58,22,1,1,60.125,50.375,9.75,5.272205785658333,1,lab,9.946733132038881,24.0,-4.0,4,2.0794415416798357
1,49,65,27,53,72,12,50,40,30,60,44,43,42,40,57,50,0,1,46.0,45.75,0.25,14.622233636321523,0,lab,18.05373922488081,30.0,-28.0,0,2.0794415416798357
1,64,51,43,70,44,59,62,90,66,56,45,70,25,57,43,41,1,1,60.375,50.375,10.0,5.418062999828049,1,lab,17.175564037317667,49.0,-5.0,1,1.7328679513998633
1,48,38,48,18,44,59,25,62,35,40,62,67,58,67,65,33,1,0,42.75,53.375,-10.625,4.92478563625021,0,lab,23.895279345510904,29.0,-49.0,-4,1.9061547465398496
1,56,56,61,27,69,76,52,44,70,40,51,18,41,54,43,40,1,1,55.125,44.625,10.5,4.926708441314801,1,lab,11.811011811017716,28.0,-14.0,6,1.9061547465398496
1,31,28,53,65,70,57,62,89,60,51,40,65,56,63,71,48,1,1,56.875,56.75,0.125,15.207835136834065,1,lab,21.014503919912077,41.0,-29.0,-1,2.0794415416798357
1,57,42,61,51,42,69,41,53,39,56,53,35,30,79,43,82,0,0,52.0,52.125,-0.125,14.901504361738073,1,lab,15.52769702821381,18.0,-29.0,0,2.0794415416798357
1,29,52,75,46,64,27,80,40,41,56,35,53,61,51,54,68,0,0,51.625,52.375,-0.75,14.655626677721791,1,lab,21.935986415021322,40.0,-28.0,-2,2.0794415416798357
1,67,43,60,64,60,22,51,50,46,47,36,53,68,37,19,31,1,1,52.125,42.125,10.0,5.125585388120797,1,lab,15.921683328090658,32.0,-15.0,2,2.0794415416798357
1,66,50,39,48,36,59,45,55,14,31,65,71,57,46,46,68,0,0,49.75,49.75,0.0,15.132745950421556,1,lab,25.124689052802225,52.0,-26.0,-2,2.0794415416798357
1,37,43,12,58,56,40,30,47,44,37,32,50,36,72,67,62,0,0,40.375,50.0,-9.625,5.742579510124553,1,lab,18.794530454363578,20.0,-37.0,-2,2.0794415416798357
1,38,39,76,29,40,54,57,38,69,61,75,26,61,56,51,51,0,0,46.375,56.25,-9.875,5.4121133093639795,1,lab,12.868930608251798,6.0,-31.0,-2,2.0794415416798357
1,48,67,50,55,39,50,64,40,50,60,44,28,54,92,32,59,0,0,51.625,52.375,-0.75,14.472789932641563,1,lab,22.878756522153907,32.0,-42.0,0,2.0794415416798357
1,76,45,39,31,44,55,64,43,57,96,62,53,61,54,49,50,0,0,49.625,60.25,-10.625,4.769668990703677,1,lab,21.318639145123687,19.0,-51.0,-2,2.0794415416798357
1,51,42,59,36,74,55,23,49,43,72,74,35,48,72,56,71,0,0,48.625,58.875,-10.25,5.555062480104279,1,lab,18.99835519196333,26.0,-33.0,-2,2.0794415416798357
1,65,82,54,77,62,55,39,45,49,35,54,47,36,54,44,83,0,1,59.875,50.25,9.625,5.621720958947206,0,lab,24.417910946680102,47.0,-38.0,3,2.0794415416798357
1,56,36,21,26,53,26,56,78,52,52,37,40,43,30,59,37,0,1,44.0,43.75,0.25,14.871177202850312,0,lab,17.781661902083282,41.0,-16.0,-2,1.9061547465398496
1,56,40,40,61,53,33,48,58,52,47,22,80,31,63,32,62,0,0,48.625,48.625,0.0,15.028306624500313,1,lab,17.342145196024624,22.0,-30.0,0,2.0794415416798357
1,49,48,61,47,55,70,50,70,80,76,61,46,29,27,63,64,1,1,56.25,55.75,0.5,14.62613632095123,1,lab,23.648467180770936,43.0,-31.0,1,2.0794415416798357
1,44,43,38,64,31,58,21,61,47,53,54,36,50,58,87,58,0,0,45.0,55.375,-10.375,4.983900785320978,1,lab,25.034663468878506,28.0,-66.0,-3,2.0794415416798357
1,53,42,86,63,65,26,49,27,66,40,47,59,50,38,60,50,0,1,51.375,51.25,0.125,15.218701204946175,0,lab,18.469146569346403,39.0,-23.0,0,2.0794415416798357
1,39,64,52,46,42,58,58,68,54,53,57,62,76,16,33,73,0,1,53.375,53.0,0.375,15.027245507284535,0,lab,22.9016238507229,42.0,-34.0,-2,1.9061547465398496
1,42,66,61,49,34,77,71,58,47,50,37,27,60,72,49,33,1,1,57.25,46.875,10.375,4.779619757684452,1,lab,16.918462548352316,25.0,-26.0,4,1.9061547465398496
1,59,29,66,38,67,63,42,35,51,73,55,48,88,54,43,66,0,0,49.875,59.75,-9.875,5.665136207039286,1,lab,19.12091459632619,11.0,-44.0,-2,2.0794415416798357
1,54,16,43,62,56,45,33,49,72,66,57,36,54,71,33,53,0,0,44.75,55.25,-10.5,4.67893276880822,1,lab,20.946360065653412,26.0,-50.0,-3,2.0794415416798357
1,65,44,54,40,48,23,22,31,21,56,50,40,59,59,51,72,0,0,40.875,51.0,-10.125,5.399040496382806,1,lab,25.531536871093365,44.0,-41.0,-3,2.0794415416798357
1,18,33,75,15,47,59,38,43,49,25,31,35,39,41,56,50,0,1,41.0,40.75,0.25,15.1637384606504,0,lab,22.69774217846348,44.0,-31.0,0,1.9061547465398496
1,23,48,93,54,54,55,60,69,71,50,48,56,60,68,41,64,0,0,57.0,57.25,-0.25,14.959098154284712,1,lab,24.818088161661446,45.0,-48.0,-2,1.9061547465398496
1,67,41,19,39,24,43,65,71,49,32,59,55,37,54,39,41,0,1,46.125,45.75,0.375,14.673671037669738,0,lab,22.709785886264978,30.0,-40.0,0,2.0794415416798357
1,39,46,14,42,49,38,62,60,67,44,66,64,74,41,42,37,0,0,43.75,54.375,-10.625,4.7349858940907446,1,lab,24.07248169591162,23.0,-52.0,-2,2.0794415416798357
1,47,35,13,63,56,39,37,33,54,42,23,51,75,60,39,53,0,0,40.375,49.625,-9.25,6.3534184288785465,1,lab,10.389297377590074,12.0,-21.0,-6,1.9061547465398496
1,44,80,52,44,21,75,50,74,67,65,43,62,50,44,45,62,1,1,55.0,54.75,0.25,15.133432646844462,1,lab,19.778460506318485,31.0,-29.0,2,2.0794415416798357
1,44,83,55,55,41,80,58,64,58,50,69,29,57,30,63,44,1,1,60.0,50.0,10.0,5.353609781850434,1,lab,23.817010727629107,50.0,-16.0,0,1.9061547465398496
1,32,67,33,55,22,22,71,58,34,33,59,47,52,37,46,53,1,0,45.0,45.125,-0.125,15.025220020404545,0,lab,21.432670738851,34.0,-30.0,0,2.0794415416798357
1,54,62,70,41,59,66,44,60,36,91,76,65,50,35,56,44,1,1,57.0,56.625,0.375,14.782918722568741,1,lab,20.055781585368344,31.0,-29.0,0,2.0794415416798357
1,59,28,54,42,51,42,39,46,17,56,71,49,66,40,20,41,1,1,45.125,45.0,0.125,14.843717379922703,1,lab,20.91911506254507,42.0,-28.0,0,2.0794415416798357
1,40,66,27,45,44,60,20,47,44,38,67,57,46,62,79,36,0,0,43.625,53.625,-10.0,5.577226967595998,1,lab,25.86986664055306,28.0,-59.0,-4,1.9061547465398496
1,73,40,59,57,47,50,65,58,61,39,76,47,54,72,80,20,1,0,56.125,56.125,0.0,15.671098663888673,0,lab,18.49324200890693,38.0,-22.0,0,2.0794415416798357
1,66,57,56,39,46,38,55,50,35,26,50,41,66,85,67,39,0,0,50.875,51.125,-0.25,14.814306599818437,1,lab,24.585310654941907,31.0,-47.0,0,1.9061547465398496
1,81,63,50,30,51,14,43,38,53,54,46,52,44,28,58,35,1,0,46.25,46.25,0.0,15.59700826013331,0,lab,15.182226450688976,28.0,-22.0,2,2.0794415416798357
1,32,53,36,43,67,66,74,54,29,66,35,29,45,31,53,59,1,1,53.125,43.375,9.75,5.5361593170641346,1,lab,14.956186011146023,35.0,-13.0,4,2.0794415416798357
1,64,37,23,70,49,55,12,33,45,41,33,39,38,62,50,33,1,1,42.875,42.625,0.25,15.036159317064135,1,lab,19.530424982575266,31.0,-38.0,-1,2.0794415416798357
1,51,55,56,75,85,40,55,42,33,48,52,25,72,53,36,58,1,1,57.375,47.125,10.25,5.445009822658072,1,lab,19.37620963965863,50.0,-16.0,4,2.0794415416798357
1,28,35,56,58,75,90,65,64,56,57,63,52,64,76,58,43,1,1,58.875,58.625,0.25,14.96621941657432,1,lab,16.429774800647756,21.0,-28.0,2,2.0794415416798357
1,52,45,78,46,29,50,34,47,72,44,38,82,69,56,45,60,0,0,47.625,58.25,-10.625,4.881853323611468,1,lab,23.237563878341465,40.0,-40.0,-4,2.0794415416798357
1,52,40,70,56,65,58,70,60,65,78,63,19,77,65,41,61,1,1,58.875,58.625,0.25,14.80323885414697,1,lab,22.54301443906737,37.0,-38.0,-2,2.0794415416798357
1,21,48,46,66,86,40,52,65,53,65,41,56,40,54,67,51,1,0,53.0,53.375,-0.375,14.53905936244947,0,lab,22.83055792134743,46.0,-32.0,0,2.0794415416798357
1,68,42,36,45,65,59,73,36,64,39,42,53,20,42,59,25,1,1,53.0,43.0,10.0,5.569200364822851,1,lab,15.636495771111889,45.0,-8.0,4,2.0794415416798357
1,65,33,60,59,43,71,46,76,76,48,54,35,32,57,33,43,1,1,56.625,47.25,9.375,5.7884154024305055,1,lab,15.12396690686673,33.0,-15.0,4,2.0794415416798357
1,46,39,30,54,35,71,50,26,64,50,47,51,25,73,58,63,0,0,43.875,53.875,-10.0,4.9838802273198475,1,lab,13.601470508735444,10.0,-37.0,-4,2.0794415416798357
1,64,66,63,49,41,54,58,69,38,49,69,49,39,84,49,90,0,0,58.0,58.375,-0.375,14.804893499845994,1,lab,17.41362613013154,26.0,-30.0,1,2.0794415416798357
1,49,62,46,63,56,94,49,55,50,58,33,38,27,61,62,65,1,1,59.25,49.25,10.0,5.394804318340652,1,lab,16.62077013859466,33.0,-13.0,2,2.0794415416798357
1,34,34,33,50,58,63,35,19,42,45,35,55,36,49,78,69,0,0,40.75,51.125,-10.375,5.196207403409666,1,lab,23.403725664944886,22.0,-50.0,-4,2.0794415416798357
1,41,23,65,39,47,69,51,42,72,45,45,65,70,65,67,30,0,0,47.125,57.375,-10.25,5.205311923952447,1,lab,18.115946014492316,20.0,-31.0,-2,2.0794415416798357
1,40,30,41,51,36,34,31,57,16,10,53,49,29,61,39,64,0,0,40.0,40.125,-0.125,15.169743105612028,1,lab,15.87007797712412,24.0,-27.0,0,2.0794415416798357
1,31,44,59,66,50,18,47,44,39,38,60,60,51,74,75,44,0,0,44.875,55.125,-10.25,5.0383397834210015,1,lab,20.054612935681405,6.0,-56.0,-3,1.7328679513998633
1,82,30,63,51,39,29,49,75,49,54,54,39,62,35,65,56,0,1,52.25,51.75,0.5,14.779616051022574,0,lab,19.589538024159733,33.0,-24.0,0,2.0794415416798357
1,40,22,36,54,72,41,48,55,66,56,23,69,49,54,71,60,0,0,46.0,56.0,-10.0,5.522027358993197,1,lab,18.296174463531987,23.0,-34.0,-4,2.0794415416798357
1,34,45,39,47,47,35,24,55,39,23,42,43,51,18,83,30,0,0,40.75,41.125,-0.375,14.919743105612028,1,lab,24.85929152248712,25.0,-59.0,0,2.0794415416798357
1,31,47,55,50,68,74,57,34,31,42,50,49,18,28,65,51,0,1,52.0,41.75,10.25,5.25,0,lab,22.856891739691992,50.0,-17.0,3,1.9061547465398496
1,35,38,52,68,45,51,39,16,41,75,65,48,27,59,56,52,0,0,43.0,52.875,-9.875,5.437168363755671,1,lab,19.896215092323466,20.0,-37.0,-4,2.0794415416798357
1,47,58,39,47,83,73,57,51,61,45,66,55,21,32,47,46,0,1,56.875,46.625,10.25,4.891554301546016,0,lab,27.311856399739657,62.0,-27.0,2,2.0794415416798357
