subject,sequenceA1,sequenceA2,sequenceA3,sequenceA4,sequenceA5,sequenceA6,sequenceA7,sequenceA8,sequenceB1,sequenceB2,sequenceB3,sequenceB4,sequenceB5,sequenceB6,sequenceB7,sequenceB8,isDifferentMeanSameVariance,sequenceChoiceLeft,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy,economic_loss
4,28,56,17,82,30,37,43,49,51,39,26,46,48,33,53,51,0,0,42.75,43.375,-0.625,0,1,-0.625,15.272933575446466,14.647933575446466,18.15170446542142,36.0,-23.0,-2,2.0794415416798357,0.0
4,53,34,73,55,68,40,32,48,65,89,53,55,63,65,39,49,1,1,50.375,59.75,-9.375,0,0,-9.375,15.18099140372591,5.80599140372591,21.112422291153614,20.0,-55.0,-3,2.0794415416798357,9.375
4,65,75,38,39,66,75,72,53,55,60,37,33,32,54,73,58,1,1,60.375,50.25,10.125,1,1,-10.125,15.39142077045954,5.26642077045954,12.066870969725333,34.0,-5.0,4,2.0794415416798357,0.0
4,43,44,37,61,40,42,55,30,60,72,22,29,62,42,18,50,0,1,44.0,44.375,-0.375,0,0,-0.375,15.197450444071203,14.822450444071203,23.910967671761007,37.0,-28.0,-1,2.0794415416798357,0.375
4,30,74,20,15,51,47,35,57,33,57,34,46,49,30,47,31,0,0,41.125,40.875,0.25,1,0,-0.25,15.209646062066446,14.959646062066446,17.91472857734663,26.0,-31.0,0,1.9061547465398496,0.25
4,45,41,31,64,52,65,78,43,45,57,40,23,23,34,52,62,1,0,52.375,42.0,10.375,1,0,-10.375,15.565854725434557,5.190854725434557,22.349147075447867,41.0,-19.0,1,2.0794415416798357,10.375
4,21,42,56,50,39,56,59,24,67,34,53,43,34,60,70,65,1,0,43.375,53.25,-9.875,0,1,-9.875,15.040916417115902,5.165916417115902,20.312788459490243,8.0,-46.0,0,2.0794415416798357,0.0
4,60,40,47,76,48,59,33,69,51,45,55,12,37,56,58,40,1,1,54.0,44.25,9.75,1,1,-9.75,15.213480864023197,5.463480864023197,25.252475126212875,64.0,-25.0,2,2.0794415416798357,0.0
4,64,52,34,77,39,44,51,65,55,31,37,70,54,34,28,35,1,1,53.25,43.0,10.25,1,1,-10.25,15.160804727981954,4.910804727981954,13.663363421939708,30.0,-15.0,4,2.0794415416798357,0.0
4,41,38,34,64,66,69,36,53,84,54,67,63,36,65,41,67,1,0,50.125,59.625,-9.5,0,1,-9.5,15.361749032363903,5.861749032363903,21.242645786248,30.0,-43.0,-2,2.0794415416798357,0.0
4,35,77,77,73,23,57,53,56,66,44,49,70,53,66,45,57,0,0,56.375,56.25,0.125,1,0,-0.125,15.120488307811579,14.995488307811579,22.047888220870497,33.0,-31.0,0,2.0794415416798357,0.125
4,64,47,47,52,55,43,71,64,63,69,25,79,68,63,46,27,0,0,55.375,55.0,0.375,1,0,-0.375,15.34587349528639,14.97087349528639,23.07562296017163,37.0,-27.0,0,2.0794415416798357,0.375
4,51,51,63,63,44,36,56,39,53,53,20,55,40,47,39,91,0,0,50.375,49.75,0.625,1,0,-0.625,15.45517712612832,14.83017712612832,25.119402361521264,43.0,-52.0,0,1.9061547465398496,0.625
4,65,76,49,28,52,42,55,65,37,69,31,23,47,49,58,37,1,1,54.0,43.875,10.125,1,1,-10.125,15.38167199407572,5.25667199407572,12.393924923122619,28.0,-7.0,4,1.7328679513998633,0.0
4,26,73,44,41,17,35,72,47,52,40,39,52,30,59,39,38,0,1,44.375,43.625,0.75,1,1,-0.75,15.11731898629295,14.36731898629295,21.856063231972954,33.0,-26.0,0,1.9061547465398496,0.0
4,48,67,50,55,39,50,64,40,50,60,44,28,54,92,32,59,0,0,51.625,52.375,-0.75,0,1,-0.75,15.222789932641563,14.472789932641563,22.878756522153907,32.0,-42.0,0,2.0794415416798357,0.0
4,58,63,51,58,63,71,60,39,21,81,72,71,72,48,43,53,0,1,57.875,57.625,0.25,1,1,-0.25,15.145956556124146,14.895956556124146,20.60794749605113,37.0,-21.0,-2,2.0794415416798357,0.0
4,41,36,49,46,37,25,34,58,52,45,75,41,12,22,52,29,0,1,40.75,41.0,-0.25,0,0,-0.25,15.239750654128171,14.989750654128171,18.376275465937052,29.0,-26.0,0,2.0794415416798357,0.25
4,55,57,39,70,43,63,85,49,40,50,69,71,46,43,30,37,1,1,57.625,48.25,9.375,1,1,-9.375,15.13701313557819,5.76201313557819,22.499652775098554,55.0,-30.0,2,2.0794415416798357,0.0
4,54,62,70,41,59,66,44,60,36,91,76,65,50,35,56,44,0,1,57.0,56.625,0.375,1,1,-0.375,15.157918722568741,14.782918722568741,20.055781585368344,31.0,-29.0,0,2.0794415416798357,0.0
4,39,50,39,65,42,43,59,42,48,34,46,34,93,41,44,34,0,0,47.375,46.75,0.625,1,0,-0.625,14.924113597351994,14.299113597351994,23.015959137085726,31.0,-51.0,2,2.0794415416798357,0.625
4,12,50,75,45,28,31,63,31,40,33,49,41,25,56,53,42,0,0,41.875,42.375,-0.5,0,1,-0.5,15.666843970627907,15.166843970627907,18.090052515125542,26.0,-28.0,2,2.0794415416798357,0.0
4,66,25,81,30,74,61,71,56,50,53,53,57,82,57,63,51,0,1,58.0,58.25,-0.25,0,0,-0.25,15.64129150677782,15.39129150677782,18.444172521422587,28.0,-28.0,2,2.0794415416798357,0.25
4,56,71,50,15,59,52,80,36,47,49,46,41,75,58,49,54,0,0,52.375,52.375,0.0,0,1,-0.0,15.504300478684401,15.504300478684401,18.82153022471871,31.0,-26.0,0,2.0794415416798357,0.0
4,28,33,52,50,57,43,52,38,12,45,60,70,27,32,63,45,0,0,44.125,44.25,-0.125,0,1,-0.125,15.271842281357761,15.146842281357761,16.026832968493807,30.0,-20.0,-2,2.0794415416798357,0.0
4,59,45,58,71,58,80,38,38,29,55,34,67,57,58,46,25,1,1,55.875,46.375,9.5,1,1,-9.5,15.508599764861644,6.0085997648616445,14.089002803605371,30.0,-10.0,4,2.0794415416798357,0.0
4,56,51,49,49,31,38,58,59,46,46,68,41,15,36,70,71,0,0,48.875,49.125,-0.25,0,1,-0.25,14.99333185119305,14.74333185119305,11.712706775122479,16.0,-19.0,2,1.9061547465398496,0.0
4,43,47,63,32,56,33,66,71,42,73,24,33,32,49,31,45,1,1,51.375,41.125,10.25,1,1,-10.25,15.52846847996715,5.278468479967151,22.61498397081015,39.0,-26.0,2,2.0794415416798357,0.0
4,50,60,29,71,67,38,36,54,50,34,26,40,65,48,18,45,1,1,50.625,40.75,9.875,1,1,-9.875,15.361070926208237,5.486070926208237,13.109514674464497,31.0,-10.0,5,2.0794415416798357,0.0
4,59,59,20,51,39,60,58,30,72,31,49,61,61,66,42,73,1,0,47.0,56.875,-9.875,0,1,-9.875,15.545497740503519,5.670497740503519,21.61849613178493,28.0,-43.0,-4,2.0794415416798357,0.0
4,17,34,27,35,47,77,67,41,51,30,34,38,60,49,47,36,0,1,43.125,43.125,0.0,0,0,-0.0,15.400757557124694,15.400757557124694,18.05547008526779,28.0,-34.0,0,2.0794415416798357,0.0
4,70,80,63,65,41,49,38,55,78,52,42,30,56,39,49,38,1,1,57.625,48.0,9.625,1,1,-9.625,14.994304474255106,5.369304474255106,17.70548996780377,35.0,-15.0,2,2.0794415416798357,0.0
4,75,51,46,17,37,70,72,63,47,65,46,49,70,60,47,46,0,0,53.875,53.75,0.125,1,0,-0.125,15.267476324963905,15.142476324963905,22.657435313821377,28.0,-33.0,1,2.0794415416798357,0.125
4,56,61,47,53,55,73,74,47,41,54,62,49,76,28,59,94,0,0,58.25,57.875,0.375,1,0,-0.375,15.6906288380464,15.3156288380464,26.014118762702687,45.0,-47.0,2,1.9061547465398496,0.375
4,59,28,54,42,51,42,39,46,17,56,71,49,66,40,20,41,0,0,45.125,45.0,0.125,1,0,-0.125,14.968717379922703,14.843717379922703,20.91911506254507,42.0,-28.0,0,2.0794415416798357,0.125
4,63,54,52,40,74,53,52,23,48,21,40,32,60,63,25,41,1,1,51.375,41.25,10.125,1,1,-10.125,15.563713138793926,5.438713138793926,16.011226530156893,33.0,-18.0,4,2.0794415416798357,0.0
4,59,46,48,67,62,42,53,66,52,82,39,55,62,55,19,79,0,0,55.375,55.375,0.0,0,1,-0.0,15.3747628708001,15.3747628708001,19.570385790780925,34.0,-36.0,1,1.9061547465398496,0.0
4,36,25,54,58,19,41,15,71,32,33,22,39,46,52,52,43,0,0,39.875,39.875,0.0,0,1,-0.0,15.40508574032182,15.40508574032182,23.632604596192948,32.0,-37.0,0,2.0794415416798357,0.0
4,51,54,38,61,13,44,50,48,39,36,66,69,52,53,48,78,1,0,44.875,55.125,-10.25,0,1,-10.25,15.11290838985005,4.86290838985005,19.30511590226798,18.0,-39.0,-2,2.0794415416798357,0.0
4,55,51,25,29,59,55,48,24,61,54,42,34,70,77,37,51,1,0,43.25,53.25,-10.0,0,1,-10.0,15.459624833740307,5.459624833740307,11.258330249197702,11.0,-27.0,-6,2.0794415416798357,0.0
4,48,64,45,41,69,36,60,78,46,32,31,63,66,53,25,47,1,1,55.125,45.375,9.75,1,1,-9.75,15.30795000427338,5.55795000427338,20.710806358034446,35.0,-22.0,4,2.0794415416798357,0.0
4,31,36,54,26,42,74,39,40,50,37,82,49,64,54,37,52,1,0,42.75,53.125,-10.375,0,1,-10.375,15.320873560821088,4.945873560821088,15.189943219117048,20.0,-28.0,-4,2.0794415416798357,0.0
4,67,22,31,45,43,47,64,46,55,42,71,47,41,83,50,58,1,1,45.625,55.875,-10.25,0,0,-10.25,15.259969418929602,5.009969418929602,19.194725838104592,14.0,-40.0,-2,2.0794415416798357,10.25
4,78,42,76,46,58,57,56,38,38,49,30,39,70,63,51,29,1,1,56.375,46.125,10.25,1,1,-10.25,15.242484486898235,4.992484486898235,20.18508112443445,46.0,-12.0,2,2.0794415416798357,0.0
4,67,41,19,39,24,43,65,71,49,32,59,55,37,54,39,41,0,1,46.125,45.75,0.375,1,1,-0.375,15.048671037669738,14.673671037669738,22.709785886264978,30.0,-40.0,0,2.0794415416798357,0.0
4,31,44,61,54,58,45,59,45,60,52,48,82,18,64,32,47,0,0,49.625,50.375,-0.75,0,1,-0.75,15.086417732516887,14.336417732516887,23.84192735497699,40.0,-29.0,-2,2.0794415416798357,0.0
4,72,62,23,43,73,86,48,63,65,66,53,71,42,63,64,51,0,1,58.75,59.375,-0.625,0,0,-0.625,15.167811312117513,14.542811312117513,21.318639145123687,31.0,-30.0,0,2.0794415416798357,0.625
4,40,30,41,51,36,34,31,57,16,10,53,49,29,61,39,64,0,0,40.0,40.125,-0.125,0,1,-0.125,15.294743105612028,15.169743105612028,15.87007797712412,24.0,-27.0,0,2.0794415416798357,0.0
4,57,49,69,64,66,50,85,37,64,39,56,53,74,29,52,36,1,0,59.625,50.375,9.25,1,0,-9.25,15.13494851879803,5.88494851879803,12.987975207860538,33.0,-8.0,4,2.0794415416798357,9.25
4,51,55,56,75,85,40,55,42,33,48,52,25,72,53,36,58,1,0,57.375,47.125,10.25,1,0,-10.25,15.695009822658072,5.445009822658072,19.37620963965863,50.0,-16.0,4,2.0794415416798357,10.25
4,38,42,52,53,52,55,31,29,36,63,35,75,13,30,50,51,0,0,44.0,44.125,-0.125,0,1,-0.125,15.216082500652613,15.091082500652613,22.9370742467299,39.0,-22.0,0,1.9061547465398496,0.0
4,57,44,24,41,63,74,71,84,68,62,61,47,45,59,70,47,0,0,57.25,57.375,-0.125,0,1,-0.125,15.146919378760378,15.021919378760378,21.705054134924428,37.0,-37.0,0,2.0794415416798357,0.0
4,34,34,33,50,58,63,35,19,42,45,35,55,36,49,78,69,1,0,40.75,51.125,-10.375,0,1,-10.375,15.571207403409666,5.196207403409666,23.403725664944886,22.0,-50.0,-4,2.0794415416798357,0.0
4,30,53,21,24,41,51,48,83,32,62,39,30,50,46,49,44,0,1,43.875,44.0,-0.125,0,0,-0.125,15.394668990703677,15.269668990703677,16.09687469666084,39.0,-18.0,-4,1.9061547465398496,0.125
4,50,48,68,45,48,41,44,66,39,50,60,59,45,34,92,30,0,0,51.25,51.125,0.125,1,0,-0.125,15.175501090024452,15.050501090024452,22.48019962099981,36.0,-48.0,2,2.0794415416798357,0.125
4,66,69,34,74,62,31,39,24,35,53,53,46,59,51,65,37,0,1,49.875,49.875,0.0,0,0,-0.0,15.244124551227378,15.244124551227378,21.2602916254693,31.0,-26.0,0,2.0794415416798357,0.0
4,39,46,14,42,49,38,62,60,67,44,66,64,74,41,42,37,1,0,43.75,54.375,-10.625,0,1,-10.625,15.359985894090745,4.7349858940907446,24.07248169591162,23.0,-52.0,-2,2.0794415416798357,0.0
4,34,66,56,43,56,78,47,13,55,48,44,51,48,29,66,50,0,0,49.125,48.875,0.25,1,0,-0.25,15.375304875026057,15.125304875026057,25.415300509732322,49.0,-37.0,0,2.0794415416798357,0.25
4,43,25,27,61,11,60,66,56,42,52,65,45,34,34,38,40,0,0,43.625,43.75,-0.125,0,1,-0.125,15.649148006627497,15.524148006627497,24.17352632530058,28.0,-38.0,2,1.9061547465398496,0.0
4,61,46,64,47,29,47,33,72,55,75,74,80,59,41,49,48,1,0,49.875,60.125,-10.25,0,1,-10.25,15.183324185873571,4.9333241858735715,19.343926695477318,24.0,-33.0,-2,1.9061547465398496,0.0
4,52,45,35,31,51,71,45,21,63,60,56,68,26,36,54,70,1,0,43.875,54.125,-10.25,0,1,-10.25,15.756480148391857,5.506480148391857,26.569484375877526,35.0,-49.0,-4,2.0794415416798357,0.0
4,42,68,42,51,32,43,19,55,80,58,66,34,52,35,57,49,1,0,44.0,53.875,-9.875,0,1,-9.875,15.38167199407572,5.50667199407572,21.133134528507597,17.0,-38.0,0,1.9061547465398496,0.0
4,56,71,70,33,58,66,87,26,55,68,49,45,67,51,70,61,0,1,58.375,58.25,0.125,1,1,-0.125,15.300190630620696,15.175190630620696,17.374100696151153,21.0,-35.0,2,2.0794415416798357,0.0
4,30,74,65,69,81,38,30,63,46,74,50,57,51,64,58,45,0,1,56.25,55.625,0.625,1,1,-0.625,15.48964708011989,14.86464708011989,20.32816703492964,30.0,-28.0,1,2.0794415416798357,0.0
4,44,43,38,64,31,58,21,61,47,53,54,36,50,58,87,58,1,0,45.0,55.375,-10.375,0,1,-10.375,15.358900785320978,4.983900785320978,25.034663468878506,28.0,-66.0,-3,2.0794415416798357,0.0
4,70,30,38,34,63,48,44,34,60,28,52,43,72,60,72,56,1,0,45.125,55.375,-10.25,0,1,-10.25,15.066519173319364,4.816519173319364,11.366067921669305,10.0,-28.0,-4,1.9061547465398496,0.0
4,71,53,69,47,73,60,54,27,40,45,38,36,72,68,49,31,1,1,56.75,47.375,9.375,1,1,-9.375,15.407655023829335,6.032655023829335,13.738063000292291,31.0,-8.0,4,1.9061547465398496,0.0
4,33,66,61,36,39,43,21,35,60,44,39,46,70,38,75,41,1,0,41.75,51.625,-9.875,0,1,-9.875,15.15571949243365,5.280719492433651,24.886931811695874,22.0,-54.0,-2,1.9061547465398496,0.0
4,52,43,64,69,43,60,77,34,60,17,36,65,38,47,53,42,1,1,55.25,44.75,10.5,1,1,-10.5,15.44884030167529,4.94884030167529,13.656500283747663,28.0,-8.0,4,1.9061547465398496,0.0
4,50,30,28,62,68,71,58,17,49,57,53,44,37,58,31,54,0,1,48.0,47.875,0.125,1,1,-0.125,15.45517712612832,15.33017712612832,24.76609325267108,31.0,-37.0,2,2.0794415416798357,0.0
4,30,61,54,42,58,65,36,71,54,45,56,64,23,27,41,29,1,1,52.125,42.375,9.75,1,1,-9.75,15.185519418182572,5.435519418182572,25.043711785596,42.0,-24.0,0,2.0794415416798357,0.0
4,55,56,57,52,20,49,39,73,67,34,71,59,71,41,63,75,1,1,50.125,60.125,-10.0,0,0,-10.0,15.551527256189342,5.551527256189342,20.3654118544163,22.0,-51.0,-4,2.0794415416798357,10.0
4,40,52,45,58,29,37,45,59,54,33,65,44,44,10,45,76,0,0,45.625,46.375,-0.75,0,1,-0.75,15.396969398770223,14.646969398770223,17.289809137176732,27.0,-20.0,-1,2.0794415416798357,0.0
4,49,52,35,54,31,57,76,64,19,47,50,30,61,57,31,44,1,1,52.25,42.375,9.875,1,1,-9.875,14.943086472791801,5.068086472791801,23.105397096782387,45.0,-30.0,3,2.0794415416798357,0.0
4,49,56,61,42,50,38,69,82,29,50,66,31,68,32,51,42,1,1,55.875,46.125,9.75,1,1,-9.75,15.288339783421002,5.5383397834210015,16.223054582907622,40.0,-18.0,4,1.9061547465398496,0.0
4,40,59,34,32,42,70,26,34,37,52,76,60,32,42,64,51,1,0,42.125,51.75,-9.625,0,1,-9.625,15.145819005036781,5.520819005036781,23.669270690074082,28.0,-42.0,0,2.0794415416798357,0.0
4,67,44,63,57,81,34,54,45,59,34,51,29,68,38,57,31,1,1,55.625,45.875,9.75,1,1,-9.75,15.163552793898049,5.413552793898049,9.496709956611289,28.0,-4.0,4,2.0794415416798357,0.0
4,42,17,88,53,58,49,58,53,42,53,66,58,58,33,55,53,0,1,52.25,52.25,0.0,0,0,-0.0,15.150357531534803,15.150357531534803,16.08570794214541,22.0,-36.0,1,1.6674619334292948,0.0
4,46,47,52,41,67,38,53,64,56,59,62,29,41,30,89,43,0,1,51.0,51.125,-0.125,0,0,-0.125,15.237973399810532,15.112973399810532,19.251217493966454,26.0,-36.0,0,1.9061547465398496,0.125
4,38,65,34,44,78,49,62,51,36,50,45,68,42,16,52,34,1,0,52.625,42.875,9.75,1,0,-9.75,15.351438586225939,5.601438586225939,19.168659316707572,36.0,-24.0,4,2.0794415416798357,9.75
4,46,55,73,35,31,44,67,40,52,72,67,68,37,70,37,66,1,0,48.875,58.625,-9.75,0,1,-9.75,15.167948663766854,5.417948663766854,19.292161620720474,30.0,-33.0,-4,1.7328679513998633,0.0
4,14,48,63,42,49,75,70,36,40,50,49,55,34,47,62,62,0,0,49.625,49.875,-0.25,0,1,-0.25,15.128339851638271,14.878339851638271,18.686559340873856,28.0,-26.0,0,1.9061547465398496,0.0
4,58,25,33,34,51,30,63,57,44,54,56,67,46,42,84,39,1,0,43.875,54.0,-10.125,0,1,-10.125,15.424952728182562,5.2999527281825625,18.604015023644763,18.0,-33.0,-2,2.0794415416798357,0.0
4,35,38,52,68,45,51,39,16,41,75,65,48,27,59,56,52,1,1,43.0,52.875,-9.875,0,0,-9.875,15.31216836375567,5.437168363755671,19.896215092323466,20.0,-37.0,-4,2.0794415416798357,9.875
4,72,45,42,47,37,39,52,20,42,60,80,29,49,59,53,57,1,0,44.25,53.625,-9.375,0,1,-9.375,15.061955384345023,5.686955384345023,22.64915837288441,30.0,-38.0,-4,2.0794415416798357,0.0
4,52,40,70,56,65,58,70,60,65,78,63,19,77,65,41,61,0,1,58.875,58.625,0.25,1,1,-0.25,15.05323885414697,14.80323885414697,22.54301443906737,37.0,-38.0,-2,2.0794415416798357,0.0
4,66,74,48,42,35,37,36,52,56,56,90,71,45,54,49,50,1,1,48.75,58.875,-10.125,0,0,-10.125,15.091802410580387,4.966802410580387,18.610732790516337,18.0,-42.0,-2,2.0794415416798357,10.125
4,21,48,46,66,86,40,52,65,53,65,41,56,40,54,67,51,0,1,53.0,53.375,-0.375,0,0,-0.375,14.91405936244947,14.53905936244947,22.83055792134743,46.0,-32.0,0,2.0794415416798357,0.375
4,49,52,79,55,50,53,66,52,41,78,68,39,70,25,79,55,0,0,57.0,56.875,0.125,1,0,-0.125,15.429274124209472,15.304274124209472,17.602822927019403,28.0,-26.0,0,2.0794415416798357,0.125
4,51,43,15,63,38,42,34,61,71,53,59,63,22,56,40,61,1,0,43.375,53.125,-9.75,0,1,-9.75,15.750132274576828,6.000132274576828,16.444984037693683,16.0,-44.0,-4,1.9061547465398496,0.0
4,54,76,72,57,31,45,39,51,40,54,26,38,19,62,53,53,1,1,53.125,43.125,10.0,1,1,-10.0,15.568665110835076,5.5686651108350755,19.332614929181204,46.0,-17.0,2,2.0794415416798357,0.0
4,36,64,64,81,63,86,43,33,47,47,70,63,52,55,73,64,0,1,58.75,58.875,-0.125,0,0,-0.125,15.166712454143338,15.041712454143338,21.54319788239434,31.0,-31.0,0,2.0794415416798357,0.125
4,69,25,51,68,59,70,64,20,38,53,56,62,45,66,43,58,0,1,53.25,52.625,0.625,1,1,-0.625,15.224842637391472,14.599842637391472,22.079048326411172,31.0,-38.0,2,2.0794415416798357,0.0
4,56,36,21,26,53,26,56,78,52,52,37,40,43,30,59,37,0,1,44.0,43.75,0.25,1,1,-0.25,15.121177202850312,14.871177202850312,17.781661902083282,41.0,-16.0,-2,1.9061547465398496,0.0
4,64,66,63,49,41,54,58,69,38,49,69,49,39,84,49,90,0,0,58.0,58.375,-0.375,0,1,-0.375,15.179893499845994,14.804893499845994,17.41362613013154,26.0,-30.0,1,2.0794415416798357,0.0
4,48,64,51,39,26,16,48,42,75,45,45,38,46,69,33,63,1,0,41.75,51.75,-10.0,0,1,-10.0,15.506987672229144,5.506987672229144,22.91833327273168,19.0,-53.0,0,2.0794415416798357,0.0
4,51,42,59,36,74,55,23,49,43,72,74,35,48,72,56,71,1,0,48.625,58.875,-10.25,0,1,-10.25,15.80506248010428,5.555062480104279,18.99835519196333,26.0,-33.0,-2,2.0794415416798357,0.0
4,27,53,61,52,27,27,55,60,43,67,32,66,50,70,43,67,1,0,45.25,54.75,-9.5,0,1,-9.5,15.279616051022574,5.779616051022574,20.426698215815495,29.0,-43.0,-4,1.9061547465398496,0.0
4,38,65,81,58,52,72,19,41,39,62,60,54,42,46,50,68,0,0,53.25,52.625,0.625,1,0,-0.625,15.429274124209472,14.804274124209472,19.13725097813163,26.0,-31.0,2,2.0794415416798357,0.625
4,34,61,84,58,61,67,54,43,33,60,45,26,38,66,56,63,1,1,57.75,48.375,9.375,1,1,-9.375,15.31216836375567,5.937168363755671,18.6342259028917,39.0,-20.0,4,1.6674619334292948,0.0
4,25,65,27,58,12,55,61,57,49,47,51,44,36,30,64,41,0,0,45.0,45.25,-0.25,0,1,-0.25,15.538661461013943,15.288661461013943,19.803724397193573,25.0,-24.0,0,1.6674619334292948,0.0
4,62,43,38,48,57,50,58,68,54,14,77,70,68,60,41,42,0,0,53.0,53.25,-0.25,0,1,-0.25,15.56009854296131,15.31009854296131,22.626035887888094,29.0,-39.0,0,2.0794415416798357,0.0
4,19,60,75,47,27,52,70,42,56,42,66,35,51,40,46,54,0,1,49.0,48.75,0.25,1,1,-0.25,15.023869896490273,14.773869896490273,20.48627589387588,24.0,-37.0,2,1.9061547465398496,0.0
4,31,44,59,66,50,18,47,44,39,38,60,60,51,74,75,44,1,0,44.875,55.125,-10.25,0,1,-10.25,15.288339783421002,5.0383397834210015,20.054612935681405,6.0,-56.0,-3,1.7328679513998633,0.0
4,44,31,56,54,91,72,72,42,68,57,55,54,43,71,51,67,0,1,57.75,58.25,-0.5,0,0,-0.5,14.904138127826558,14.404138127826558,24.03643068344383,48.0,-26.0,1,1.9061547465398496,0.5
4,54,46,67,79,60,42,41,13,43,59,62,41,53,58,52,32,0,0,50.25,50.0,0.25,1,0,-0.25,15.344380078712858,15.094380078712858,17.83781096435322,38.0,-19.0,0,2.0794415416798357,0.25
4,60,49,44,63,56,51,55,93,59,29,43,54,58,36,42,74,1,0,58.875,49.375,9.5,1,0,-9.5,15.125585388120797,5.625585388120797,8.06225774829855,20.0,-2.0,6,1.9061547465398496,9.5
4,34,56,38,54,47,50,66,48,33,36,48,42,68,44,31,90,0,0,49.125,49.0,0.125,1,0,-0.125,15.450862974820101,15.325862974820101,22.668466533932108,35.0,-42.0,2,2.0794415416798357,0.125
4,63,26,18,40,62,46,65,73,33,36,57,61,50,46,48,59,0,0,49.125,48.75,0.375,1,0,-0.375,15.320873560821088,14.945873560821088,21.1833513637479,30.0,-39.0,1,2.0794415416798357,0.375
4,58,41,41,60,69,23,51,59,68,71,60,63,36,38,66,75,1,0,50.25,59.625,-9.375,0,1,-9.375,14.973170450286517,5.598170450286517,17.5423594479192,33.0,-30.0,-6,1.9061547465398496,0.0
4,64,42,32,64,26,34,26,37,44,71,28,47,73,43,44,55,1,0,40.625,50.625,-10.0,0,1,-10.0,15.619965855703185,5.619965855703185,21.459263733874934,20.0,-47.0,-2,1.9061547465398496,0.0
4,30,49,39,49,61,62,77,58,64,37,41,26,42,47,24,62,1,1,53.125,42.875,10.25,1,1,-10.25,15.12613632095123,4.876136320951231,23.461404476288287,53.0,-34.0,2,2.0794415416798357,0.0
4,37,26,66,41,63,61,48,33,59,58,79,35,49,56,44,75,1,0,46.875,56.875,-10.0,0,1,-10.0,15.313937007401679,5.3139370074016785,19.085334683992315,14.0,-42.0,0,2.0794415416798357,0.0
4,59,36,60,24,20,42,48,50,51,57,53,58,66,61,51,17,1,1,42.375,51.75,-9.375,0,0,-9.375,15.216082500652613,5.841082500652613,23.93186944223121,33.0,-46.0,-2,2.0794415416798357,9.375
4,16,72,58,36,28,56,71,45,41,57,39,48,33,49,60,56,0,0,47.75,47.875,-0.125,0,1,-0.125,15.254370958296947,15.129370958296947,14.451967859084105,19.0,-25.0,0,2.0794415416798357,0.0
4,22,51,42,90,67,54,61,54,69,49,43,42,61,53,59,63,0,1,55.125,54.875,0.25,1,1,-0.25,14.935416521365136,14.685416521365136,24.081891537003482,48.0,-47.0,2,1.9061547465398496,0.0
4,68,55,60,56,65,60,51,35,69,21,38,64,38,76,72,68,0,1,56.25,55.75,0.5,1,1,-0.5,15.556349186104045,15.056349186104045,22.96192500641007,34.0,-33.0,-2,2.0794415416798357,0.0
4,65,31,75,66,53,53,39,60,26,62,43,53,56,41,58,22,1,1,55.25,45.125,10.125,1,1,-10.125,15.162316225871736,5.037316225871736,24.52772665780504,39.0,-31.0,2,2.0794415416798357,0.0
4,84,57,61,80,58,46,48,46,48,43,33,70,38,40,76,51,1,0,60.0,49.875,10.125,1,0,-10.125,15.48964708011989,5.364647080119891,18.71120987536616,36.0,-28.0,4,2.0794415416798357,10.125
4,38,30,82,34,48,50,32,76,46,36,42,41,57,67,45,55,0,1,48.75,48.625,0.125,1,1,-0.125,15.37408533864698,15.24908533864698,18.469146569346403,40.0,-17.0,-4,2.0794415416798357,0.0
4,58,52,63,47,55,70,38,58,92,59,72,32,50,54,46,36,0,0,55.125,55.125,0.0,0,1,-0.0,14.921461054467823,14.921461054467823,17.10263137648707,22.0,-34.0,0,2.0794415416798357,0.0
4,49,48,61,47,55,70,50,70,80,76,61,46,29,27,63,64,0,0,56.25,55.75,0.5,1,0,-0.5,15.12613632095123,14.62613632095123,23.648467180770936,43.0,-31.0,1,2.0794415416798357,0.5
4,75,48,40,45,37,36,28,56,71,50,53,84,53,34,49,51,1,1,45.625,55.625,-10.0,0,0,-10.0,15.287794695987602,5.287794695987602,14.300349646075091,5.0,-39.0,-2,2.0794415416798357,10.0
4,69,55,45,83,61,62,64,33,40,60,70,45,31,61,55,29,1,1,59.0,48.875,10.125,1,1,-10.125,15.437913287315313,5.312913287315313,19.725855494756114,38.0,-25.0,4,2.0794415416798357,0.0
4,83,32,52,54,48,60,65,46,26,32,58,53,70,45,39,34,1,0,55.0,44.625,10.375,1,0,-10.375,15.389254909405675,5.014254909405675,22.231382660554427,57.0,-22.0,3,2.0794415416798357,10.375
4,55,59,72,30,81,57,56,71,51,61,63,40,36,68,25,58,1,1,60.125,50.25,9.875,1,1,-9.875,15.591530820715883,5.716530820715883,18.360538526960475,45.0,-11.0,2,2.0794415416798357,0.0
4,46,27,53,80,58,47,47,58,34,21,34,44,43,70,34,55,1,1,52.0,41.875,10.125,1,1,-10.125,15.424952728182562,5.2999527281825625,15.607990741924471,36.0,-23.0,6,2.0794415416798357,0.0
