sequenceLeft_1,sequenceLeft_2,sequenceLeft_3,sequenceLeft_4,sequenceLeft_5,sequenceLeft_6,sequenceLeft_7,sequenceLeft_8,sequenceRight_1,sequenceRight_2,sequenceRight_3,sequenceRight_4,sequenceRight_5,sequenceRight_6,sequenceRight_7,sequenceRight_8,diffSequence_1,diffSequence_2,diffSequence_3,diffSequence_4,diffSequence_5,diffSequence_6,diffSequence_7,diffSequence_8,flip,responseLeft,confidence,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy
15,39,31,66,37,25,49,42,28,38,29,62,38,64,47,63,-13,1,2,4,-1,-39,2,-21,1,0,5,38.0,46.125,-8.125,0,1,-8.125,15.373001225091562,7.248001225091562,14.269175694482145,4.0,-39.0,0,1.9061547465398496
28,47,23,57,39,55,65,56,21,36,37,41,52,65,27,57,7,11,-14,16,-13,-10,38,-1,0,1,3,46.25,42.0,4.25,1,1,-4.25,14.650938536489736,10.400938536489736,16.551057368035433,38.0,-14.0,0,2.0794415416798357
61,60,58,23,37,71,53,55,41,58,30,63,26,62,41,29,20,2,28,-40,11,9,12,26,0,1,6,52.25,43.75,8.5,1,1,-8.5,15.383974345619102,6.883974345619102,20.09975124224178,28.0,-40.0,6,2.0794415416798357
40,43,85,36,55,41,52,51,71,36,54,41,36,47,24,59,-31,7,31,-5,19,-6,28,-8,0,0,2,50.375,46.0,4.375,1,0,-4.375,14.887214872724403,10.512214872724403,19.64648505458419,31.0,-31.0,0,2.0794415416798357
67,40,41,24,56,65,31,47,44,60,27,22,46,61,27,46,23,-20,14,2,10,4,4,1,0,1,3,46.375,41.625,4.75,1,1,-4.75,14.904138127826558,10.154138127826558,11.627015954233485,23.0,-20.0,6,1.9061547465398496
52,28,61,46,74,47,55,75,54,33,38,82,47,44,56,55,-2,-5,23,-36,27,3,-1,20,0,1,4,54.75,51.125,3.625,1,1,-3.625,14.834503699146797,11.209503699146797,18.999588811340104,27.0,-36.0,0,2.0794415416798357
36,50,76,54,37,43,27,37,22,16,41,50,31,37,65,34,14,34,35,4,6,6,-38,3,0,1,4,45.0,37.0,8.0,1,1,-8.0,15.362291495737216,7.362291495737216,21.230873745562146,35.0,-38.0,6,1.9061547465398496
33,62,58,39,77,40,59,59,79,42,36,45,39,50,63,36,-46,20,22,-6,38,-10,-4,23,0,1,2,53.375,48.75,4.625,1,1,-4.625,14.612637224904567,9.987637224904567,24.88442032678278,38.0,-46.0,0,2.0794415416798357
34,34,49,46,39,73,67,40,48,36,24,25,67,29,36,53,-14,-2,25,21,-28,44,31,-13,0,1,1,47.75,39.75,8.0,1,1,-8.0,15.008886256703615,7.008886256703615,23.98958107179031,44.0,-28.0,0,2.0794415416798357
78,46,35,35,32,57,44,44,19,30,36,45,16,49,56,53,59,16,-1,-10,16,8,-12,-9,0,1,5,46.375,38.0,8.375,1,1,-8.375,15.28057045182978,6.90557045182978,21.85713556255714,59.0,-12.0,0,1.9061547465398496
60,81,37,53,45,40,65,43,24,45,40,34,60,73,38,47,36,36,-3,19,-15,-33,27,-4,0,1,4,53.0,45.125,7.875,1,1,-7.875,15.19416006233974,7.319160062339741,23.782543493074915,36.0,-33.0,0,1.9061547465398496
49,45,73,38,42,63,36,28,26,43,33,59,68,55,53,68,23,2,40,-21,-26,8,-17,-40,1,0,2,46.75,50.625,-3.875,0,1,-3.875,14.745479533289743,10.870479533289743,25.20633600902757,40.0,-40.0,0,2.0794415416798357
60,81,37,53,45,40,65,43,24,45,34,47,40,73,60,38,36,36,3,6,5,-33,5,5,0,1,5,53.0,45.125,7.875,1,1,-7.875,15.19416006233974,7.319160062339741,20.325092250713155,36.0,-33.0,6,1.4941751382893085
41,30,26,41,63,29,58,62,61,60,58,23,37,71,53,55,-20,-30,-32,18,26,-42,5,7,1,0,2,43.75,52.25,-8.5,0,1,-8.5,15.383974345619102,6.883974345619102,23.93741840717165,26.0,-42.0,0,2.0794415416798357
45,39,38,70,35,56,48,21,61,37,40,62,79,55,42,41,-16,2,-2,8,-44,1,6,-20,1,0,6,44.0,52.125,-8.125,0,1,-8.125,14.789495145767035,6.6644951457670345,16.480575687760425,8.0,-44.0,0,2.0794415416798357
69,38,63,26,36,55,53,55,57,32,56,51,74,64,32,56,12,6,7,-25,-38,-9,21,-1,1,0,4,49.375,52.75,-3.375,0,1,-3.375,14.210178277089513,10.835178277089513,18.472530281474707,21.0,-38.0,0,2.0794415416798357
55,43,47,52,20,42,35,73,49,20,57,47,34,47,38,14,6,23,-10,5,-14,-5,-3,59,0,1,5,45.875,38.25,7.625,1,1,-7.625,15.189771777965154,7.564771777965154,22.180720795321328,59.0,-14.0,0,2.0794415416798357
56,49,34,40,19,28,64,47,47,55,38,42,24,31,71,57,9,-6,-4,-2,-5,-3,-7,-10,1,0,3,42.125,45.625,-3.5,0,1,-3.5,14.632725879570993,11.132725879570993,5.267826876426369,9.0,-10.0,-6,2.0794415416798357
44,61,53,66,16,54,51,44,57,47,48,62,13,53,46,34,-13,14,5,4,3,1,5,10,0,1,2,48.625,45.0,3.625,1,1,-3.625,14.887214872724403,11.262214872724403,7.381353195722313,14.0,-13.0,6,1.9061547465398496
58,31,75,36,64,45,37,46,48,48,43,44,73,52,29,26,10,-17,32,-8,-9,-7,8,20,0,1,5,49.0,45.375,3.625,1,1,-3.625,14.533725147623601,10.908725147623601,15.675917038565878,32.0,-17.0,0,2.0794415416798357
71,28,43,61,52,38,61,38,56,27,42,49,49,22,53,65,15,1,1,12,3,16,8,-27,0,1,5,49.0,45.375,3.625,1,1,-3.625,14.21369644626853,10.58869644626853,12.864073033063828,16.0,-27.0,6,1.9061547465398496
50,47,73,48,36,32,28,59,41,33,21,38,52,57,38,67,9,14,52,10,-16,-25,-10,-8,0,1,3,46.625,43.375,3.25,1,1,-3.25,14.301515071254979,11.051515071254979,22.47637648732553,52.0,-25.0,0,2.0794415416798357
60,55,37,42,17,32,56,52,49,70,39,63,31,39,67,61,11,-15,-2,-21,-14,-7,-11,-9,1,0,5,43.875,52.375,-8.5,0,1,-8.5,14.916992547650706,6.416992547650706,9.082951062292475,11.0,-21.0,-6,2.0794415416798357
45,52,41,18,37,57,67,58,75,50,53,24,51,42,60,53,-30,2,-12,-6,-14,15,7,5,1,0,3,46.875,51.0,-4.125,0,1,-4.125,14.539457807405796,10.414457807405796,13.429794302222206,15.0,-30.0,0,2.0794415416798357
43,30,75,53,49,27,45,51,22,30,46,63,49,29,50,25,21,0,29,-10,0,-2,-5,26,0,1,4,46.625,39.25,7.375,1,1,-7.375,14.780476988243647,7.405476988243647,14.369564189633588,29.0,-10.0,0,1.9061547465398496
50,15,30,40,57,24,52,37,40,26,46,49,72,30,53,53,10,-11,-16,-9,-15,-6,-1,-16,1,0,4,38.125,46.125,-8.0,0,1,-8.0,14.664583185348297,6.664583185348297,8.396427811873332,10.0,-16.0,-6,1.9061547465398496
60,36,42,32,43,58,77,49,55,33,26,46,18,47,65,44,5,3,16,-14,25,11,12,5,0,1,5,49.625,41.75,7.875,1,1,-7.875,15.120488307811579,7.245488307811579,10.635289135702893,25.0,-14.0,6,1.9061547465398496
35,56,61,24,59,26,43,30,53,68,62,35,26,44,49,33,-18,-12,-1,-11,33,-18,-6,-3,1,0,3,41.75,46.25,-4.5,0,1,-4.5,14.587666023048376,10.087666023048376,15.354152532784088,33.0,-18.0,-6,1.9061547465398496
40,54,62,41,21,46,53,70,55,81,64,40,49,33,45,50,-15,-27,-2,1,-28,13,8,20,1,1,2,48.375,52.125,-3.75,0,0,-3.75,14.612779794869056,10.862779794869056,16.820746119004355,20.0,-28.0,0,2.0794415416798357
54,57,76,34,34,32,51,54,50,61,83,39,43,35,54,61,4,-4,-7,-5,-9,-3,-3,-7,1,0,6,49.0,53.25,-4.25,0,1,-4.25,14.867750334196495,10.617750334196495,3.6996621467371855,4.0,-9.0,-6,1.7328679513998633
42,35,20,22,32,46,67,33,54,57,40,28,62,63,25,34,-12,-22,-20,-6,-30,-17,42,-1,1,0,5,37.125,45.375,-8.25,0,1,-8.25,15.294879317383755,7.044879317383755,20.837166314064877,42.0,-30.0,-6,2.0794415416798357
44,51,43,71,24,46,64,35,50,46,86,59,48,37,61,52,-6,5,-43,12,-24,9,3,-17,1,0,6,47.25,54.875,-7.625,0,1,-7.625,14.861443402307867,7.2364434023078665,17.832116391499916,12.0,-43.0,0,2.0794415416798357
27,58,41,53,55,41,15,43,36,63,26,64,69,53,43,49,-9,-5,15,-11,-14,-12,-28,-6,1,0,6,41.625,50.375,-8.75,0,1,-8.75,14.975535605335345,6.225535605335345,11.177544453054079,15.0,-28.0,-6,2.0794415416798357
50,47,31,51,78,39,44,67,59,27,65,40,55,61,71,65,-9,20,-34,11,23,-22,-27,2,1,0,5,50.875,55.375,-4.5,0,1,-4.5,14.58709475301142,10.08709475301142,20.438933435969695,23.0,-34.0,0,2.0794415416798357
68,30,65,57,54,48,32,37,38,52,31,21,56,65,36,29,30,-22,34,36,-2,-17,-4,8,0,1,3,48.875,41.0,7.875,1,1,-7.875,14.941971088179764,7.0669710881797645,21.54319788239434,36.0,-22.0,0,2.0794415416798357
60,66,43,51,75,30,36,46,52,75,52,41,38,21,49,47,8,-9,-9,10,37,9,-13,-1,0,1,3,50.875,46.875,4.0,1,1,-4.0,14.903578988506977,10.903578988506977,15.074813431681335,37.0,-13.0,0,1.9061547465398496
31,30,30,34,66,54,31,18,53,44,66,33,60,42,20,40,-22,-14,-36,1,6,12,11,-22,1,0,3,36.75,44.75,-8.0,0,1,-8.0,15.185519418182572,7.185519418182572,16.77050983124842,12.0,-36.0,0,1.9061547465398496
54,72,79,41,46,45,52,38,41,38,67,35,66,44,45,22,13,34,12,6,-20,1,7,16,0,1,3,53.375,44.75,8.625,1,1,-8.625,15.13701313557819,6.51201313557819,14.212120707339915,34.0,-20.0,6,2.0794415416798357
53,36,21,48,49,73,33,45,42,23,29,42,63,31,35,61,11,13,-8,6,-14,42,-2,-16,0,1,3,44.75,40.75,4.0,1,1,-4.0,14.667424222859763,10.667424222859763,17.613914953808536,42.0,-16.0,0,2.0794415416798357
36,50,76,54,37,43,27,37,22,16,31,34,41,65,37,50,14,34,45,20,-4,-22,-10,-13,0,0,2,45.0,37.0,8.0,1,0,-8.0,15.362291495737216,7.362291495737216,22.45551157288562,45.0,-22.0,0,2.0794415416798357
54,59,34,52,36,28,37,71,37,70,51,53,51,48,40,81,17,-11,-17,-1,-15,-20,-3,-10,1,0,6,46.375,53.875,-7.5,0,1,-7.5,14.813844875656015,7.313844875656015,11.090536506409418,17.0,-20.0,-6,2.0794415416798357
46,42,23,66,59,29,41,59,73,25,54,33,45,59,60,52,-27,17,-31,33,14,-30,-19,7,1,0,5,45.625,50.125,-4.5,0,1,-4.5,14.934858553063032,10.434858553063032,23.484037131634757,33.0,-31.0,0,2.0794415416798357
36,24,44,38,51,68,31,22,46,59,31,39,53,70,52,23,-10,-35,13,-1,-2,-2,-21,-1,1,0,4,39.25,46.625,-7.375,0,1,-7.375,15.154619757684452,7.779619757684452,13.738063000292291,13.0,-35.0,-6,1.7328679513998633
30,29,39,63,57,30,17,45,64,53,38,49,53,62,20,35,-34,-24,1,14,4,-32,-3,10,1,0,5,38.75,46.75,-8.0,0,1,-8.0,15.233734495082507,7.233734495082507,17.909494688572316,14.0,-34.0,0,2.0794415416798357
29,62,71,31,53,62,45,52,25,67,56,23,40,53,40,41,4,-5,15,8,13,9,5,11,0,1,5,50.625,43.125,7.5,1,1,-7.5,15.014992507490637,7.514992507490637,5.873670062235365,15.0,-5.0,6,2.0794415416798357
57,46,37,43,13,24,48,27,50,54,40,65,33,28,61,28,7,-8,-3,-22,-20,-4,-13,-1,1,0,6,36.875,44.875,-8.0,0,1,-8.0,14.714505315051086,6.7145053150510865,9.219544457292887,7.0,-22.0,-6,2.0794415416798357
42,61,42,30,69,30,64,56,58,54,40,45,28,40,27,70,-16,7,2,-15,41,-10,37,-14,0,1,3,49.25,45.25,4.0,1,1,-4.0,14.69467023561037,10.69467023561037,21.656407827707714,41.0,-16.0,0,2.0794415416798357
28,47,23,57,39,55,65,56,21,36,65,37,27,41,57,52,7,11,-42,20,12,14,8,4,0,1,4,46.25,42.0,4.25,1,1,-4.25,14.650938536489736,10.400938536489736,18.06066167115701,20.0,-42.0,6,2.0794415416798357
55,81,64,40,49,33,45,50,54,62,53,21,40,70,41,46,1,19,11,19,9,-37,4,4,0,1,5,52.125,48.375,3.75,1,1,-3.75,14.612779794869056,10.862779794869056,16.63392617513977,19.0,-37.0,6,1.7328679513998633
58,61,37,74,54,50,33,74,69,48,36,68,53,42,29,64,-11,13,1,6,1,8,4,10,0,1,5,55.125,51.125,4.0,1,1,-4.0,14.719035294474974,10.719035294474974,6.892024376045111,13.0,-11.0,6,1.9061547465398496
72,59,50,39,55,31,57,30,39,34,37,44,26,36,76,34,33,25,13,-5,29,-5,-19,-4,0,1,5,49.125,40.75,8.375,1,1,-8.375,15.048671037669738,6.673671037669738,17.99262001488388,33.0,-19.0,0,1.9061547465398496
56,49,28,19,40,47,34,64,47,55,38,42,24,31,71,57,9,-6,-10,-23,16,16,-37,7,1,0,2,42.125,45.625,-3.5,0,1,-3.5,14.632725879570993,11.132725879570993,17.95132307101624,16.0,-37.0,0,1.9061547465398496
63,70,32,52,35,42,64,34,19,52,28,34,43,50,68,36,44,18,4,18,-8,-8,-4,-2,0,1,2,49.0,41.25,7.75,1,1,-7.75,15.344380078712858,7.594380078712858,16.83560215733313,44.0,-8.0,0,1.7328679513998633
37,62,50,43,21,65,34,48,32,29,48,27,72,48,30,44,5,33,2,16,-51,17,4,4,0,1,2,45.0,41.25,3.75,1,1,-3.75,14.5,10.75,22.867826744139897,33.0,-51.0,6,1.9061547465398496
71,63,67,59,43,41,45,29,64,27,44,37,47,73,56,37,7,36,23,22,-4,-32,-11,-8,0,1,3,52.25,48.125,4.125,1,1,-4.125,14.716062652761437,10.591062652761437,20.75715238176952,36.0,-32.0,0,2.0794415416798357
21,56,46,20,38,39,59,50,70,54,22,41,45,63,54,42,-49,2,24,-21,-7,-24,5,8,1,0,5,41.125,48.875,-7.75,0,1,-7.75,14.818906842274163,7.068906842274163,21.3760964631057,24.0,-49.0,0,2.0794415416798357
16,66,44,48,32,41,54,34,31,20,46,57,49,60,64,38,-15,46,-2,-9,-17,-19,-10,-4,1,0,4,41.875,45.625,-3.75,0,1,-3.75,14.767080505863936,11.017080505863936,19.619824158233428,46.0,-19.0,-6,2.0794415416798357
22,56,44,52,46,45,14,40,26,63,45,73,40,55,40,44,-4,-7,-1,-21,6,-10,-26,-4,1,0,5,39.875,48.25,-8.375,0,1,-8.375,14.816516684655225,6.441516684655225,9.835363490995135,6.0,-26.0,-6,1.9061547465398496
72,32,29,48,48,27,44,30,37,62,50,43,21,65,34,48,35,-30,-21,5,27,-38,10,-18,1,1,1,41.25,45.0,-3.75,0,0,-3.75,14.5,10.75,25.188042798121494,35.0,-38.0,0,2.0794415416798357
68,42,26,62,49,34,47,61,41,61,56,32,58,41,18,52,27,-19,-30,30,-9,-7,29,9,0,0,3,48.625,44.875,3.75,1,0,-3.75,14.285190466586949,10.535190466586949,21.878928218722233,30.0,-30.0,0,2.0794415416798357
60,39,48,69,28,53,25,43,39,67,24,58,61,43,63,44,21,-28,24,11,-33,10,-38,-1,1,0,2,45.625,49.875,-4.25,0,1,-4.25,14.59908672942706,10.34908672942706,23.482706402797785,24.0,-38.0,0,2.0794415416798357
75,50,53,24,51,42,60,53,57,45,52,18,41,37,58,67,18,5,1,6,10,5,2,-14,0,1,4,51.0,46.875,4.125,1,1,-4.125,14.539457807405796,10.414457807405796,8.476990916592987,18.0,-14.0,6,1.9061547465398496
72,59,50,39,55,31,57,30,39,34,37,36,34,26,44,76,33,25,13,3,21,5,13,-46,0,1,4,49.125,40.75,8.375,1,1,-8.375,15.048671037669738,6.673671037669738,22.588368134949455,33.0,-46.0,6,1.9061547465398496
26,63,45,73,40,55,40,44,22,56,52,40,44,14,46,45,4,7,-7,33,-4,41,-6,-1,0,1,4,48.25,39.875,8.375,1,1,-8.375,14.816516684655225,6.441516684655225,17.233234606422556,41.0,-7.0,0,2.0794415416798357
54,72,79,41,46,45,52,38,41,38,35,44,67,66,22,45,13,34,44,-3,-21,-21,30,-7,0,1,4,53.375,44.75,8.625,1,1,-8.625,15.13701313557819,6.51201313557819,23.732559385788967,44.0,-21.0,0,1.9061547465398496
24,46,50,68,64,65,52,39,75,45,26,53,44,57,44,32,-51,1,24,15,20,8,8,7,0,1,3,51.0,47.0,4.0,1,1,-4.0,14.665151436881471,10.665151436881471,21.94310825749169,24.0,-51.0,6,1.9061547465398496
40,55,52,62,50,81,34,66,65,52,19,48,44,63,33,54,-25,3,33,14,6,18,1,12,0,1,5,55.0,47.25,7.75,1,1,-7.75,15.121177202850312,7.371177202850312,15.58645245076634,33.0,-25.0,6,2.0794415416798357
41,52,28,64,54,50,45,16,52,60,42,56,47,21,36,69,-11,-8,-14,8,7,29,9,-53,1,0,2,43.75,47.875,-4.125,0,1,-4.125,14.815391771172754,10.690391771172754,22.607728214042208,29.0,-53.0,0,2.0794415416798357
65,53,40,40,47,62,76,30,45,42,75,39,41,59,59,26,20,11,-35,1,6,3,17,4,0,1,4,51.625,48.25,3.375,1,1,-3.375,14.870412457852899,11.495412457852899,15.83459424803806,20.0,-35.0,6,2.0794415416798357
71,36,59,24,54,36,41,47,40,43,85,36,55,41,52,51,31,-7,-26,-12,-1,-5,-11,-4,1,0,3,46.0,50.375,-4.375,0,1,-4.375,14.887214872724403,10.512214872724403,15.165235738358966,31.0,-26.0,-6,2.0794415416798357
44,46,60,27,61,46,27,22,67,40,41,24,56,65,31,47,-23,6,19,3,5,-19,-4,-25,1,0,2,41.625,46.375,-4.75,0,1,-4.75,14.904138127826558,10.154138127826558,14.922717580923388,19.0,-25.0,0,2.0794415416798357
40,26,46,49,72,30,53,53,50,30,15,40,24,52,37,57,-10,-4,31,9,48,-22,16,-4,0,1,4,46.125,38.125,8.0,1,1,-8.0,14.664583185348297,6.664583185348297,21.523243250030884,48.0,-22.0,0,1.9061547465398496
48,22,52,32,41,66,56,58,65,38,51,20,64,59,59,50,-17,-16,1,12,-23,7,-3,8,1,0,2,46.875,50.75,-3.875,0,1,-3.875,14.51077186093145,10.63577186093145,12.353516705780585,12.0,-23.0,0,2.0794415416798357
33,55,26,46,47,65,44,18,60,36,42,32,43,58,77,49,-27,19,-16,14,4,7,-33,-31,1,0,4,41.75,49.625,-7.875,0,1,-7.875,15.120488307811579,7.245488307811579,19.877358350646094,19.0,-33.0,0,2.0794415416798357
43,52,37,52,46,14,59,59,30,65,70,47,45,49,73,44,13,-13,-33,5,1,-35,-14,15,1,0,5,45.25,52.875,-7.625,0,1,-7.625,14.856956844073643,7.231956844073643,18.144816753001393,15.0,-35.0,0,2.0794415416798357
61,37,40,62,79,55,42,41,45,39,38,56,70,48,35,21,16,-2,2,6,9,7,7,20,0,1,5,52.125,44.0,8.125,1,1,-8.125,14.789495145767035,6.6644951457670345,6.6226410894748025,20.0,-2.0,6,1.9061547465398496
47,71,62,51,26,47,38,65,34,55,53,49,70,25,34,57,13,16,9,2,-44,22,4,8,0,1,4,50.875,47.125,3.75,1,1,-3.75,14.50057470125466,10.75057470125466,19.031224343168255,22.0,-44.0,6,2.0794415416798357
24,49,46,53,21,67,46,51,27,51,37,60,58,77,55,58,-3,-2,9,-7,-37,-10,-9,-7,1,0,5,44.625,52.875,-8.25,0,1,-8.25,15.286159317064135,7.0361593170641346,12.234684303242156,9.0,-37.0,-6,1.9061547465398496
58,15,40,43,38,21,31,53,61,35,23,41,60,59,30,50,-3,-20,17,2,-22,-38,1,3,1,0,6,37.375,44.875,-7.5,0,1,-7.5,14.764258644894207,7.264258644894207,16.545392107774298,17.0,-38.0,0,2.0794415416798357
54,75,48,58,40,25,34,44,66,43,44,53,77,64,31,63,-12,32,4,5,-37,-39,3,-19,1,0,4,47.25,55.125,-7.875,0,1,-7.875,15.293653367764465,7.418653367764465,22.284734124507747,32.0,-39.0,0,2.0794415416798357
46,36,51,36,56,66,79,39,51,45,75,46,72,69,33,46,-5,-9,-24,-10,-16,-3,46,-7,1,0,5,51.125,54.625,-3.5,0,1,-3.5,14.939321715972694,11.439321715972694,19.72941965694886,46.0,-24.0,-6,2.0794415416798357
31,20,46,57,49,60,64,38,16,48,44,66,54,32,34,41,15,-28,2,-9,-5,28,30,-3,0,1,4,45.625,41.875,3.75,1,1,-3.75,14.767080505863936,11.017080505863936,18.369471957571346,30.0,-28.0,0,2.0794415416798357
34,50,22,51,70,53,34,52,55,22,68,62,57,44,56,36,-21,28,-46,-11,13,9,-22,16,1,1,2,45.75,50.0,-4.25,0,0,-4.25,14.678215150351217,10.428215150351217,23.204256075125528,28.0,-46.0,0,2.0794415416798357
47,48,37,46,35,13,17,54,37,28,54,60,29,41,69,42,10,20,-17,-14,6,-28,-52,12,1,0,5,37.125,45.0,-7.875,0,1,-7.875,14.910706444252288,7.035706444252288,22.7949418731437,20.0,-52.0,0,2.0794415416798357
70,30,45,35,32,34,56,57,42,70,44,30,20,32,46,47,28,-40,1,5,12,2,10,10,0,1,4,44.875,41.375,3.5,1,1,-3.5,14.393864433616613,10.893864433616613,18.23458252881047,28.0,-40.0,6,1.9061547465398496
48,24,25,29,36,67,53,36,34,34,49,46,39,73,67,40,14,-10,-24,-17,-3,-6,-14,-4,1,0,4,39.75,47.75,-8.0,0,1,-8.0,15.008886256703615,7.008886256703615,10.641898326896381,14.0,-24.0,-6,2.0794415416798357
33,50,60,41,22,52,29,63,38,43,55,29,59,75,45,38,-5,7,5,12,-37,-23,-16,25,1,1,3,43.75,47.75,-4.0,0,0,-4.0,14.406017261315958,10.406017261315958,19.019726601610234,25.0,-37.0,0,2.0794415416798357
33,33,59,63,55,27,34,30,72,23,52,56,41,41,35,47,-39,10,7,7,14,-14,-1,-17,1,0,5,41.75,45.875,-4.125,0,1,-4.125,14.316511446578039,10.191511446578039,16.825854361666156,14.0,-39.0,0,1.9061547465398496
53,28,26,50,54,68,39,34,75,40,37,53,63,27,46,45,-22,-12,-11,-3,-9,41,-7,-11,1,0,5,44.0,48.25,-4.25,0,1,-4.25,14.577951387855109,10.327951387855109,17.83781096435322,41.0,-22.0,-6,1.9061547465398496
61,43,52,56,62,59,39,18,33,30,55,70,43,36,61,33,28,13,-3,-14,19,23,-22,-15,0,0,2,48.75,45.125,3.625,1,0,-3.625,14.603509852086928,10.978509852086928,18.206712361104625,28.0,-22.0,0,2.0794415416798357
50,48,56,73,31,32,65,51,55,72,65,35,43,38,69,66,-5,-24,-9,38,-12,-6,-4,-15,1,0,5,50.75,55.375,-4.625,0,1,-4.625,14.373441944549445,9.748441944549445,17.233234606422556,38.0,-24.0,-6,2.0794415416798357
30,27,59,29,51,48,63,27,47,29,65,44,53,65,23,45,-17,-2,-6,-15,-2,-17,40,-18,1,0,5,41.75,46.375,-4.625,0,1,-4.625,14.807514983953249,10.182514983953249,18.027323012582873,40.0,-18.0,-6,1.7328679513998633
35,36,21,43,57,18,53,58,68,20,32,51,56,59,47,54,-33,16,-11,-8,1,-41,6,4,1,0,5,40.125,48.375,-8.25,0,1,-8.25,15.5327610767264,7.2827610767264,18.437394067492292,16.0,-41.0,0,2.0794415416798357
44,42,74,72,43,37,35,51,36,20,34,34,47,63,37,64,8,22,40,38,-4,-26,-2,-13,0,1,5,49.75,41.875,7.875,1,1,-7.875,15.219368142819421,7.344368142819421,22.25105334585309,40.0,-26.0,0,2.0794415416798357
58,15,40,38,53,43,21,31,61,35,23,41,60,59,30,50,-3,-20,17,-3,-7,-16,-9,-19,1,0,4,37.375,44.875,-7.5,0,1,-7.5,14.764258644894207,7.264258644894207,11.20267825120404,17.0,-20.0,-6,1.9061547465398496
38,43,55,29,59,75,45,38,33,60,50,22,52,63,41,29,5,-17,5,7,7,12,4,9,0,1,3,47.75,43.75,4.0,1,1,-4.0,14.406017261315958,10.406017261315958,8.2915619758885,12.0,-17.0,6,1.7328679513998633
65,53,40,40,47,62,76,30,45,75,42,26,59,39,41,59,20,-22,-2,14,-12,23,35,-29,0,1,4,51.625,48.25,3.375,1,1,-3.375,14.870412457852899,11.495412457852899,21.59824935035245,35.0,-29.0,0,2.0794415416798357
24,49,58,34,27,36,65,54,51,23,46,41,69,68,62,50,-27,26,12,-7,-42,-32,3,4,1,0,3,43.375,51.25,-7.875,0,1,-7.875,15.282751715577925,7.407751715577925,22.121468644735142,26.0,-42.0,0,2.0794415416798357
72,23,52,56,41,41,35,47,59,63,33,55,33,27,34,30,13,-40,19,1,8,14,1,17,0,1,3,45.875,41.75,4.125,1,1,-4.125,14.316511446578039,10.191511446578039,17.83562095919287,19.0,-40.0,6,1.9061547465398496
73,21,30,41,48,42,48,44,34,39,31,49,67,66,70,50,39,-18,-1,-8,-19,-24,-22,-6,1,0,2,43.375,50.75,-7.375,0,1,-7.375,15.286023027589616,7.911023027589616,19.143781627463262,39.0,-24.0,-6,2.0794415416798357
47,12,54,58,48,45,47,58,39,20,56,20,30,50,56,32,8,-8,-2,38,18,-5,-9,26,0,1,4,46.125,37.875,8.25,1,1,-8.25,14.895189380020204,6.645189380020204,16.345871038277526,38.0,-9.0,0,2.0794415416798357
42,16,39,26,26,47,64,43,38,58,67,47,17,43,45,51,4,-42,-28,-21,9,4,19,-8,1,0,4,37.875,45.75,-7.875,0,1,-7.875,14.931928877408973,7.056928877408973,19.464310288320004,19.0,-42.0,0,1.9061547465398496
50,78,53,33,50,60,73,46,31,52,27,74,44,47,60,42,19,26,26,-41,6,13,13,4,0,1,6,55.375,47.125,8.25,1,1,-8.25,15.013327412669051,6.763327412669051,20.123058912600737,26.0,-41.0,6,1.7328679513998633
22,30,63,46,49,25,29,50,43,30,75,53,49,27,45,51,-21,0,-12,-7,0,-2,-16,-1,1,0,4,39.25,46.625,-7.375,0,1,-7.375,14.780476988243647,7.405476988243647,7.581845092060375,0.0,-21.0,-6,1.9061547465398496
55,52,14,53,37,28,32,48,55,63,68,48,30,59,32,32,0,-11,-54,5,7,-31,0,16,1,0,5,39.875,48.375,-8.5,0,1,-8.5,15.0858653491715,6.585865349171501,21.650635094610966,16.0,-54.0,0,1.9061547465398496
55,52,53,37,14,48,28,32,55,63,68,48,30,59,32,32,0,-11,-15,-11,-16,-11,-4,0,1,0,6,39.875,48.375,-8.5,0,1,-8.5,15.0858653491715,6.585865349171501,5.937171043518958,0.0,-16.0,-6,1.4941751382893085
63,43,68,18,42,45,49,39,51,30,22,29,57,53,20,40,12,13,46,-11,-15,-8,29,-1,0,1,5,45.875,37.75,8.125,1,1,-8.125,15.029831447269572,6.904831447269572,19.852188166547283,46.0,-15.0,0,2.0794415416798357
45,14,66,39,53,51,33,42,60,40,60,37,51,19,62,49,-15,-26,6,2,2,32,-29,-7,1,0,2,42.875,47.25,-4.375,0,1,-4.375,14.712664612503067,10.337664612503067,18.39114936593143,32.0,-29.0,0,1.9061547465398496
54,57,40,28,62,63,25,34,42,35,20,32,22,67,33,46,12,22,20,-4,40,-4,-8,-12,0,0,1,45.375,37.125,8.25,1,0,-8.25,15.294879317383755,7.044879317383755,17.042226967154264,40.0,-12.0,0,1.9061547465398496
39,22,44,41,11,54,41,53,55,42,60,53,30,19,51,58,-16,-20,-16,-12,-19,35,-10,-5,1,0,3,38.125,46.0,-7.875,0,1,-7.875,14.75338944107421,6.87838944107421,16.848126750472886,35.0,-20.0,-6,1.9061547465398496
