subject,sequences_ 1,sequences_ 2,sequences_ 3,sequences_ 4,sequences_ 5,sequences_ 6,sequences_ 7,sequences_ 8,sequences_ 9,sequences_10,sequences_11,sequences_12,sequences_13,sequences_14,sequences_15,sequences_16,responseLeft,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy
1,33,37,42,37,60,55,78,48,58,74,84,58,62,49,41,43,0,48.75,58.625,-9.875,0,1,-9.875,15.321961362697662,5.446961362697662,24.62944122386864,37.0,-42.0,-2,2.0794415416798357
1,62,30,34,47,62,30,25,54,57,55,63,58,42,21,74,58,0,43.0,53.5,-10.5,0,1,-10.5,15.910164465942309,5.410164465942309,21.295539439046856,20.0,-49.0,-2,2.0794415416798357
1,29,52,59,29,53,54,70,51,47,70,55,82,34,64,63,64,0,49.625,59.875,-10.25,0,1,-10.25,14.84811997077969,4.59811997077969,20.345454037695987,19.0,-53.0,-2,1.9061547465398496
1,68,57,94,69,41,60,66,51,59,29,57,48,82,59,57,39,1,63.25,53.75,9.5,1,1,-9.5,15.920636503188767,6.420636503188767,21.965882636488796,37.0,-41.0,6,1.9061547465398496
1,56,39,91,49,53,62,51,47,63,46,72,73,51,60,62,97,0,56.0,65.5,-9.5,0,1,-9.5,15.92691642053372,6.42691642053372,19.176808910765107,19.0,-50.0,-2,1.7328679513998633
1,19,44,49,57,37,55,52,16,31,26,52,60,55,65,65,47,0,41.125,50.125,-9.0,0,1,-9.0,15.534370494701955,6.534370494701955,13.19090595827292,18.0,-31.0,-6,1.9061547465398496
1,21,40,58,33,31,58,30,52,49,50,38,49,23,63,74,51,0,40.375,49.625,-9.25,0,1,-9.25,14.930952191114047,5.680952191114047,18.978606376654742,20.0,-44.0,-2,2.0794415416798357
1,50,67,40,63,25,43,40,70,40,58,45,77,63,55,68,79,0,49.75,60.625,-10.875,0,1,-10.875,15.445468591143488,4.570468591143488,15.446985951958395,10.0,-38.0,-4,2.0794415416798357
1,64,58,69,88,80,53,40,64,28,79,44,55,49,62,66,55,1,64.5,54.75,9.75,1,1,-9.75,15.491395461136912,5.7413954611369125,23.689396362085716,36.0,-26.0,2,2.0794415416798357
1,19,41,36,66,42,26,46,45,45,53,52,17,62,61,43,66,0,40.125,49.875,-9.75,0,1,-9.75,15.214028613968972,5.464028613968972,24.473199627347462,49.0,-35.0,-4,2.0794415416798357
1,37,31,49,24,63,55,35,24,34,47,66,56,57,23,68,56,0,39.75,50.875,-11.125,0,1,-11.125,15.589392761319045,4.464392761319045,21.682005788210645,32.0,-33.0,-2,1.9061547465398496
1,46,69,32,58,67,75,75,65,49,74,60,35,60,26,51,50,1,60.875,50.625,10.25,1,1,-10.25,15.446682491719702,5.196682491719702,21.672274915199836,49.0,-28.0,2,2.0794415416798357
1,40,61,52,72,51,77,46,34,75,55,61,42,73,51,89,68,0,54.125,64.25,-10.125,0,1,-10.125,15.428193888678825,5.303193888678825,26.426490024216232,30.0,-43.0,-2,2.0794415416798357
1,44,83,46,47,74,61,71,72,40,63,64,51,43,69,28,62,1,62.25,52.5,9.75,1,1,-9.75,15.068178390236824,5.318178390236824,19.266226926930972,43.0,-18.0,2,2.0794415416798357
1,30,33,46,63,38,58,44,70,56,56,42,25,44,21,18,37,1,47.75,37.375,10.375,1,1,-10.375,15.196353729321606,4.821353729321606,24.934601961932337,38.0,-26.0,2,2.0794415416798357
1,48,47,34,26,29,66,60,25,54,70,20,46,49,56,65,58,0,41.875,52.25,-10.375,0,1,-10.375,15.889068569302607,5.514068569302607,15.467203205492583,14.0,-33.0,-4,1.9061547465398496
1,54,43,50,40,68,39,80,34,29,57,23,22,44,54,32,60,1,51.0,40.125,10.875,1,1,-10.875,16.186285346963746,5.311285346963746,24.2612731529077,48.0,-26.0,2,2.0794415416798357
1,35,49,16,53,61,37,31,46,43,35,37,82,50,60,40,58,0,41.0,50.625,-9.625,0,1,-9.625,15.293653367764465,5.668653367764465,14.473575059397039,14.0,-29.0,-4,2.0794415416798357
1,34,49,60,31,55,62,69,72,66,39,54,82,66,82,63,69,0,54.0,65.125,-11.125,0,1,-11.125,15.266384640772026,4.141384640772026,20.423255739475035,10.0,-51.0,0,1.9061547465398496
1,84,77,57,73,55,36,59,66,57,39,56,61,32,41,52,81,1,63.375,52.375,11.0,1,1,-11.0,15.760181894043397,4.760181894043397,16.5,38.0,-15.0,4,2.0794415416798357
1,64,31,80,69,56,63,55,45,37,51,24,41,54,74,40,60,1,57.875,47.625,10.25,1,1,-10.25,15.643955169116706,5.3939551691167065,24.452760580351658,56.0,-20.0,2,2.0794415416798357
1,24,50,46,57,20,25,54,30,34,25,64,42,66,46,53,52,0,38.25,47.75,-9.5,0,1,-9.5,14.886235252742717,5.386235252742717,21.195518394226642,25.0,-46.0,-2,2.0794415416798357
1,29,31,34,62,44,19,43,62,52,43,61,50,25,37,73,66,0,40.5,50.875,-10.375,0,1,-10.375,16.01548729615597,5.640487296155971,16.90367933321027,19.0,-30.0,-4,2.0794415416798357
1,28,46,75,49,47,70,51,49,43,58,72,46,67,87,60,68,0,51.875,62.625,-10.75,0,1,-10.75,15.03551351523009,4.28551351523009,8.613216588476108,3.0,-20.0,-4,1.9061547465398496
1,53,71,48,55,41,53,82,37,73,40,40,51,25,32,44,58,1,55.0,45.375,9.625,1,1,-9.625,15.363240760551358,5.738240760551358,20.254243382560603,38.0,-21.0,4,2.0794415416798357
1,34,59,55,66,39,45,52,82,38,51,25,31,51,74,34,55,1,54.0,44.875,9.125,1,1,-9.125,15.865975124985752,6.740975124985752,21.14496098364809,35.0,-29.0,2,2.0794415416798357
1,28,50,51,68,40,74,64,41,83,74,52,76,67,49,45,57,0,52.0,62.875,-10.875,0,1,-10.875,15.461646096066227,4.586646096066227,24.214858558331493,25.0,-55.0,-4,2.0794415416798357
1,69,27,61,36,54,32,43,55,51,32,21,65,28,33,29,36,1,47.125,36.875,10.25,1,1,-10.25,15.051024328374908,4.801024328374908,19.948370860799635,40.0,-29.0,2,2.0794415416798357
1,52,65,54,59,70,25,67,55,61,45,46,29,24,49,43,67,1,55.875,45.5,10.375,1,1,-10.375,14.77709376027641,4.40209376027641,22.349147075447867,46.0,-24.0,2,2.0794415416798357
1,31,78,67,54,59,46,62,46,30,44,66,51,32,64,28,48,1,55.375,45.375,10.0,1,1,-10.0,15.068178390236824,5.068178390236824,17.95828499606797,34.0,-18.0,4,1.7328679513998633
1,38,55,27,28,23,64,43,58,64,44,42,32,71,63,36,65,0,42.0,52.125,-10.125,0,1,-10.125,15.775376382197669,5.650376382197669,18.099982734798395,11.0,-48.0,-2,2.0794415416798357
1,79,81,47,40,61,57,73,45,43,38,54,36,47,78,39,71,1,60.375,50.75,9.625,1,1,-9.625,16.124386293230927,6.499386293230927,24.844202039912652,43.0,-26.0,2,2.0794415416798357
1,40,39,25,60,25,41,63,27,30,65,79,48,39,45,51,37,0,40.0,49.25,-9.25,0,1,-9.25,15.649813630413195,6.399813630413195,21.23528902558192,12.0,-54.0,-2,1.9061547465398496
1,15,61,57,37,44,43,41,35,45,66,67,34,54,50,67,33,0,41.625,52.0,-10.375,0,1,-10.375,14.634291920007609,4.259291920007609,11.190816547508945,3.0,-30.0,-4,1.9061547465398496
1,62,69,67,56,36,46,42,32,52,25,34,34,65,32,58,42,1,51.25,42.75,8.5,1,1,-8.5,14.385177556545257,5.885177556545257,23.515952032609693,44.0,-29.0,2,2.0794415416798357
1,43,53,40,31,47,56,28,75,28,31,54,34,60,16,45,35,0,46.625,37.875,8.75,1,0,-8.75,14.910846164230028,6.160846164230028,22.247190833900806,40.0,-17.0,0,1.9061547465398496
1,51,33,80,47,47,60,65,49,19,39,28,33,59,60,44,59,1,54.0,42.625,11.375,1,1,-11.375,15.580837589808835,4.205837589808835,21.2422780087259,52.0,-12.0,1,2.0794415416798357
1,74,62,74,45,45,79,67,40,43,37,62,49,33,54,45,78,1,60.75,50.125,10.625,1,1,-10.625,15.448705447382961,4.823705447382961,21.03531257195861,31.0,-38.0,4,1.7328679513998633
1,25,55,69,65,37,55,44,42,49,57,30,49,17,25,46,49,1,49.0,40.25,8.75,1,1,-8.75,14.719035294474974,5.969035294474974,19.677080576142387,39.0,-24.0,0,1.9061547465398496
1,31,54,72,55,76,44,58,57,52,48,36,36,60,20,67,41,1,55.875,45.0,10.875,1,1,-10.875,15.227031884119768,4.352031884119768,17.164188737018712,36.0,-21.0,4,1.9061547465398496
1,57,18,23,46,27,50,20,41,56,50,37,56,25,31,37,68,0,35.25,45.0,-9.75,0,1,-9.75,15.248497193712785,5.498497193712785,15.58645245076634,19.0,-32.0,-2,2.0794415416798357
1,29,74,57,57,44,36,38,57,28,21,32,40,23,51,66,48,1,49.0,38.625,10.375,1,1,-10.375,15.634230606802072,5.259230606802072,23.43574993466179,53.0,-28.0,4,2.0794415416798357
1,21,51,62,54,56,58,41,70,29,66,21,33,51,39,32,59,0,51.625,41.25,10.375,1,0,-10.375,15.777489238363202,5.402489238363202,16.347304823731648,41.0,-15.0,4,2.0794415416798357
1,59,33,52,69,51,48,24,58,56,36,54,47,75,76,71,70,0,49.25,60.625,-11.375,0,1,-11.375,15.25109285701629,3.8760928570162907,19.949545734176507,22.0,-47.0,-4,2.0794415416798357
1,49,53,72,80,74,54,55,37,50,42,52,36,76,42,33,63,1,59.25,49.25,10.0,1,1,-10.0,14.951031179598727,4.951031179598727,19.254869513969705,44.0,-26.0,2,2.0794415416798357
1,73,43,58,31,50,64,38,65,81,83,69,67,46,45,55,58,0,52.75,63.0,-10.25,0,1,-10.25,15.068178390236824,4.818178390236824,19.220757009025426,19.0,-40.0,-2,2.0794415416798357
1,73,60,55,55,53,44,24,67,26,47,73,39,40,53,35,32,1,53.875,43.125,10.75,1,1,-10.75,15.375304875026057,4.625304875026057,21.299941314473145,47.0,-18.0,2,1.9061547465398496
1,39,39,59,35,15,57,57,44,62,70,65,52,23,50,56,61,0,43.125,54.875,-11.75,0,1,-11.75,15.383974345619102,3.6339743456191016,11.797775213996918,7.0,-31.0,-4,1.9061547465398496
1,57,79,28,59,51,46,63,47,48,58,71,57,93,71,53,51,0,53.75,62.75,-9.0,0,1,-9.0,15.09746115521856,6.097461155218561,23.0,21.0,-43.0,0,2.0794415416798357
1,35,26,30,61,40,65,54,64,31,38,17,64,21,46,50,34,1,46.875,37.625,9.25,1,1,-9.25,15.918542646863123,6.6685426468631235,12.705805759573062,30.0,-12.0,4,1.7328679513998633
1,60,30,61,52,34,56,71,38,40,74,78,64,69,42,64,51,1,50.25,60.25,-10.0,0,0,-10.0,14.919785521246611,4.919785521246611,21.236760581595302,20.0,-44.0,-2,2.0794415416798357
1,22,40,40,57,43,58,68,28,46,38,52,53,89,49,58,55,0,44.5,55.0,-10.5,0,1,-10.5,15.783958100974969,5.283958100974969,18.986837546047525,10.0,-46.0,0,2.0794415416798357
1,68,43,61,45,56,39,56,81,35,24,54,54,47,37,44,71,1,56.125,45.75,10.375,1,1,-10.375,14.712664612503067,4.337664612503067,11.444840540610429,33.0,-9.0,6,2.0794415416798357
1,67,39,58,44,56,85,61,60,23,58,32,47,65,61,48,56,1,58.75,48.75,10.0,1,1,-10.0,14.785127662620976,4.785127662620976,19.44222209522358,44.0,-19.0,2,2.0794415416798357
1,55,76,44,73,37,66,77,54,66,46,60,45,34,31,59,72,1,60.25,51.625,8.625,1,1,-8.625,15.167811312117513,6.542811312117513,20.45689064838545,35.0,-18.0,2,2.0794415416798357
1,28,76,42,46,47,47,34,53,44,61,56,80,69,71,35,42,0,46.625,57.25,-10.625,0,1,-10.625,15.59259974047518,4.96759974047518,16.247595976020577,15.0,-34.0,-4,2.0794415416798357
1,55,47,42,68,53,51,27,73,44,64,32,40,17,58,33,41,1,52.0,41.125,10.875,1,1,-10.875,15.23140943357946,4.35640943357946,18.550185309047453,36.0,-17.0,2,2.0794415416798357
1,51,29,54,47,80,38,56,50,32,30,56,58,41,61,22,34,1,50.625,41.75,8.875,1,1,-8.875,15.012078470351799,6.137078470351799,20.368096990146135,39.0,-23.0,0,2.0794415416798357
1,32,43,43,47,69,74,40,63,62,69,30,74,79,54,62,65,0,51.375,61.875,-10.5,0,1,-10.5,15.581506131736218,5.081506131736218,17.95828499606797,20.0,-30.0,-4,2.0794415416798357
1,74,82,55,54,78,48,42,63,31,58,36,48,50,62,58,81,0,62.0,53.0,9.0,1,0,-9.0,15.396969398770223,6.3969693987702225,21.6043977004683,43.0,-18.0,2,2.0794415416798357
1,33,49,26,55,38,53,72,39,45,48,45,67,39,70,79,43,0,45.625,54.5,-8.875,0,1,-8.875,15.061955384345023,6.186955384345023,6.845390785046534,1.0,-19.0,-6,1.9061547465398496
1,78,55,68,58,79,48,88,54,40,76,43,69,74,55,45,37,1,66.0,54.875,11.125,1,1,-11.125,15.790160438281388,4.665160438281388,21.945600356335664,43.0,-21.0,2,2.0794415416798357
1,68,58,35,60,38,34,44,31,57,77,54,68,31,59,43,64,0,46.0,56.625,-10.625,0,1,-10.625,14.804137935050457,4.179137935050457,14.865543212409024,11.0,-33.0,-2,1.9061547465398496
1,77,66,58,47,46,34,37,62,37,31,26,34,41,56,73,53,1,53.375,43.875,9.5,1,1,-9.5,15.555813489925022,6.055813489925022,25.450933185248825,40.0,-36.0,4,2.0794415416798357
1,44,75,65,28,63,64,54,67,73,46,56,41,22,54,49,30,1,57.5,46.375,11.125,1,1,-11.125,16.00611862174379,4.881118621743791,22.6850033061492,41.0,-29.0,4,2.0794415416798357
1,23,49,64,55,18,44,46,40,32,80,40,66,58,50,39,49,0,42.375,51.75,-9.375,0,1,-9.375,15.821794040710639,6.446794040710639,18.714549820928102,24.0,-40.0,-4,1.9061547465398496
1,72,69,71,43,62,36,44,52,81,37,42,30,55,40,45,37,1,56.125,45.875,10.25,1,1,-10.25,15.517731793016658,5.267731793016658,13.988834833537782,32.0,-9.0,2,2.0794415416798357
1,50,15,15,44,50,52,36,32,33,28,47,52,59,47,34,72,0,36.75,46.5,-9.75,0,1,-9.75,15.283433296656002,5.533433296656002,17.66175246118006,17.0,-40.0,-2,2.0794415416798357
1,36,59,20,53,50,48,55,28,79,55,42,44,25,57,59,57,0,43.625,52.25,-8.625,0,1,-8.625,15.057528571006156,6.432528571006156,20.609084768616,25.0,-43.0,-2,2.0794415416798357
1,38,66,71,63,70,49,34,41,52,40,46,72,58,30,31,39,1,54.0,46.0,8.0,1,1,-8.0,14.827901627225165,6.827901627225165,14.071247279470288,26.0,-14.0,4,2.0794415416798357
1,42,59,52,72,67,86,82,57,36,52,63,74,65,45,67,35,1,64.625,54.625,10.0,1,1,-10.0,15.313937007401679,5.3139370074016785,15.016657417681207,41.0,-11.0,4,2.0794415416798357
1,56,29,17,50,40,21,51,39,39,42,19,45,58,67,52,50,0,37.875,46.5,-8.625,0,1,-8.625,14.561221331559612,5.9362213315596115,17.513833817870946,17.0,-46.0,-4,2.0794415416798357
1,26,30,43,15,63,45,44,27,65,65,52,31,24,42,40,41,0,36.625,45.0,-8.375,0,1,-8.375,15.04313243089129,6.668132430891291,23.086454361811388,39.0,-39.0,-2,2.0794415416798357
1,47,56,22,59,48,34,38,22,48,59,68,19,45,50,59,61,0,40.75,51.125,-10.375,0,1,-10.375,15.12379471781691,4.74879471781691,25.228641957108987,40.0,-46.0,-4,2.0794415416798357
1,65,31,41,35,58,26,63,56,54,82,36,54,45,71,41,61,0,46.875,55.5,-8.625,0,1,-8.625,15.565854725434557,6.940854725434557,25.53398470666104,22.0,-51.0,0,2.0794415416798357
1,80,50,54,53,33,56,31,43,87,65,36,54,65,46,61,68,0,50.0,60.25,-10.25,0,1,-10.25,15.772866997896525,5.522866997896525,17.347550259330568,18.0,-32.0,-4,2.0794415416798357
1,46,26,40,52,79,49,46,34,35,33,22,26,48,27,52,61,1,46.5,38.0,8.5,1,1,-8.5,15.013327412669051,6.513327412669051,18.714967272212903,31.0,-27.0,2,2.0794415416798357
1,40,59,45,47,53,65,83,41,75,47,74,67,69,76,69,35,0,54.125,64.0,-9.875,0,1,-9.875,15.114976017182428,5.239976017182428,17.460222650355867,14.0,-35.0,-2,2.0794415416798357
1,60,39,26,16,57,35,33,29,39,28,44,43,43,48,50,77,0,36.875,46.5,-9.625,0,1,-9.625,14.884975646604197,5.259975646604197,21.88571166309197,21.0,-48.0,-2,2.0794415416798357
1,58,38,64,55,17,58,35,49,50,62,74,57,70,26,53,56,0,46.75,56.0,-9.25,0,1,-9.25,15.422386326376342,6.172386326376342,23.09085316743407,32.0,-53.0,-4,2.0794415416798357
1,51,53,66,35,39,22,58,39,64,38,63,44,67,37,77,50,0,45.375,55.0,-9.625,0,1,-9.625,14.860321889739357,5.235321889739357,12.4191132936293,15.0,-28.0,-4,2.0794415416798357
1,77,60,49,43,64,60,46,83,57,41,26,47,57,46,59,74,1,60.25,50.875,9.375,1,1,-9.375,14.655914619474737,5.280914619474737,11.714707636129893,23.0,-13.0,4,2.0794415416798357
1,42,66,44,33,54,63,63,28,34,21,53,52,23,44,31,59,1,49.125,39.625,9.5,1,1,-9.5,14.818344486930156,5.318344486930156,25.288337232803585,45.0,-31.0,2,2.0794415416798357
1,48,36,53,54,80,43,47,31,38,43,28,44,23,37,27,73,1,49.0,39.125,9.875,1,1,-9.875,15.596874686936482,5.7218746869364825,26.322222075653112,57.0,-42.0,4,1.9061547465398496
1,62,39,64,38,30,47,38,68,30,50,38,23,23,35,70,29,1,48.25,37.25,11.0,1,1,-11.0,15.72471515375292,4.7247151537529195,21.840329667841555,39.0,-32.0,4,2.0794415416798357
1,50,62,56,56,19,40,54,24,58,73,42,52,26,72,53,62,0,45.125,54.75,-9.625,0,1,-9.625,16.00611862174379,6.381118621743791,16.484367594785066,14.0,-38.0,-2,2.0794415416798357
1,39,42,58,46,71,39,30,68,38,35,30,26,72,36,34,39,1,49.125,38.75,10.375,1,1,-10.375,14.977622196686184,4.602622196686184,12.449272067072837,29.0,-4.0,4,2.0794415416798357
1,50,76,39,46,52,74,48,38,87,45,58,55,62,54,81,57,1,52.875,62.375,-9.5,0,0,-9.5,14.750706197783662,5.250706197783662,22.360679774997898,31.0,-37.0,-4,1.9061547465398496
1,81,55,43,35,72,48,50,62,26,58,37,65,36,60,60,31,1,55.75,46.625,9.125,1,1,-9.125,15.621432926164829,6.496432926164829,26.937137468558163,55.0,-30.0,0,2.0794415416798357
1,17,29,55,29,43,27,61,35,51,32,41,50,49,45,26,76,0,37.0,46.25,-9.25,0,1,-9.25,15.235375501334605,5.985375501334605,23.40806484953423,35.0,-41.0,-4,2.0794415416798357
1,43,76,60,68,60,51,74,88,39,45,70,44,53,41,79,59,1,65.0,53.75,11.25,1,1,-11.25,15.182775328202242,3.9327753282022417,14.385322380815802,31.0,-10.0,4,2.0794415416798357
1,42,25,46,63,56,63,32,39,46,38,72,47,45,41,79,65,0,45.75,54.125,-8.375,0,1,-8.375,14.941971088179764,6.5669710881797645,22.488538747548716,22.0,-47.0,-2,1.9061547465398496
1,70,65,54,27,53,69,52,36,67,57,73,35,64,84,64,58,0,53.25,62.75,-9.5,0,1,-9.5,15.0996688705415,5.5996688705415,9.682458365518542,8.0,-22.0,-4,2.0794415416798357
1,24,32,53,20,30,61,56,29,37,33,58,77,44,31,60,52,0,38.125,49.0,-10.875,0,1,-10.875,16.321636968555982,5.446636968555982,22.745535276181126,30.0,-57.0,-6,2.0794415416798357
1,51,82,56,30,51,43,64,55,80,75,43,42,61,75,67,57,0,54.0,62.5,-8.5,0,1,-8.5,14.977761292440647,6.477761292440647,14.84082207965583,13.0,-32.0,-4,2.0794415416798357
1,53,55,72,63,60,54,23,55,61,72,87,47,43,79,70,68,0,54.375,65.875,-11.5,0,1,-11.5,15.305227865013967,3.8052278650139666,19.58315602756614,17.0,-47.0,-4,2.0794415416798357
1,45,64,71,46,32,73,47,55,51,54,73,61,61,81,86,48,0,54.125,64.375,-10.25,0,1,-10.25,14.708274315273473,4.4582743152734725,15.809411753762378,10.0,-39.0,-4,2.0794415416798357
1,49,60,44,34,39,17,56,30,57,67,37,57,25,66,53,56,0,41.125,52.25,-11.125,0,1,-11.125,14.934161063369668,3.809161063369668,19.30956692937467,14.0,-49.0,-2,2.0794415416798357
1,52,22,58,59,34,24,46,43,40,61,54,52,54,25,80,59,0,42.25,53.125,-10.875,0,1,-10.875,15.72140260918217,4.846402609182171,18.016919131749468,12.0,-39.0,-2,2.0794415416798357
1,52,51,39,39,23,70,47,62,24,52,28,22,53,32,61,32,1,47.875,38.0,9.875,1,1,-9.875,15.18099140372591,5.30599140372591,21.95129551985486,38.0,-30.0,2,2.0794415416798357
1,60,36,53,39,69,51,49,79,26,43,75,50,31,44,33,43,1,54.5,43.125,11.375,1,1,-11.375,15.475652921067121,4.100652921067121,21.851415858017074,38.0,-22.0,2,2.0794415416798357
1,38,19,58,39,56,55,69,48,70,36,33,27,43,17,34,28,1,47.75,36.0,11.75,1,1,-11.75,16.231142904922006,4.481142904922006,22.955119254754482,38.0,-32.0,4,2.0794415416798357
1,60,63,67,31,46,32,45,72,15,64,45,45,33,39,43,53,1,52.0,42.125,9.875,1,1,-9.875,15.424952728182562,5.5499527281825625,17.709019594545598,45.0,-14.0,2,2.0794415416798357
1,27,44,35,24,39,70,44,34,35,80,56,41,45,58,53,39,0,39.625,50.875,-11.25,0,1,-11.25,15.008886256703615,3.758886256703615,13.055171389146908,12.0,-36.0,-6,2.0794415416798357
1,58,67,64,52,78,35,39,53,69,80,36,67,51,66,70,76,0,55.75,64.375,-8.625,0,1,-8.625,14.493533040635745,5.868533040635745,22.03370996904516,28.0,-31.0,-4,1.9061547465398496
1,27,25,34,25,32,55,63,48,37,71,31,44,45,41,73,43,0,38.625,48.125,-9.5,0,1,-9.5,15.3747628708001,5.874762870800099,17.153716798408443,14.0,-46.0,-2,1.9061547465398496
1,52,74,87,63,44,53,70,56,54,39,73,67,36,60,33,47,1,62.375,51.125,11.25,1,1,-11.25,15.09746115521856,3.8474611552185607,15.777753325489659,37.0,-7.0,2,2.0794415416798357
1,41,19,20,31,41,65,25,31,43,38,61,69,35,31,33,55,0,34.125,45.625,-11.5,0,1,-11.5,15.340034767452995,3.8400347674529947,23.08679276123039,34.0,-41.0,-4,2.0794415416798357
1,49,27,64,52,28,65,58,52,64,48,63,64,65,47,89,40,0,49.375,60.0,-10.625,0,1,-10.625,15.43899284279904,4.81399284279904,18.39114936593143,18.0,-37.0,-2,2.0794415416798357
1,51,43,42,38,17,29,64,19,30,71,36,42,52,34,59,54,0,37.875,47.25,-9.375,0,1,-9.375,15.314345126928107,5.939345126928107,19.601897229605097,21.0,-35.0,-2,1.9061547465398496
1,39,42,75,37,68,56,45,38,44,68,80,54,51,80,40,58,0,50.0,59.375,-9.375,0,1,-9.375,15.269659459202094,5.894659459202094,14.150419605085922,17.0,-26.0,-4,1.9061547465398496
1,54,52,75,47,32,47,65,35,35,50,59,51,74,79,70,73,0,50.875,61.375,-10.5,0,1,-10.5,15.252868582663394,4.752868582663394,22.39419567655869,19.0,-42.0,-2,2.0794415416798357
1,25,53,46,55,81,55,58,43,53,63,40,61,26,31,34,37,1,52.0,43.125,8.875,1,1,-8.875,15.143618017721746,6.268618017721746,23.819306769929305,55.0,-28.0,2,1.7328679513998633
1,76,40,48,50,56,31,58,74,71,36,59,78,70,80,71,53,0,54.125,64.75,-10.625,0,1,-10.625,15.58618512230195,4.96118512230195,20.155256758473705,21.0,-49.0,-2,2.0794415416798357
1,22,38,57,52,28,58,41,59,51,53,60,46,55,84,55,33,0,44.375,54.625,-10.25,0,1,-10.25,14.850364754218441,4.600364754218441,17.84481717474292,26.0,-29.0,-4,2.0794415416798357
2,57,39,79,33,57,42,46,48,73,82,49,59,43,58,44,71,0,50.125,59.875,-9.75,0,1,-9.75,14.737706741552431,4.987706741552431,22.094965489902897,30.0,-43.0,-2,1.9061547465398496
2,47,70,70,58,62,35,82,54,65,65,34,26,69,40,52,47,1,59.75,49.75,10.0,1,1,-10.0,15.656734440276278,5.656734440276278,19.013153341831543,36.0,-18.0,2,2.0794415416798357
2,44,39,59,24,59,63,50,26,45,27,53,16,60,30,24,34,1,45.5,36.125,9.375,1,1,-9.375,15.363240760551358,5.988240760551358,13.095204274848102,33.0,-8.0,2,1.9061547465398496
2,40,63,59,80,71,59,67,33,61,64,53,65,33,53,28,63,1,59.0,52.5,6.5,1,1,-6.5,14.88399587924336,8.38399587924336,23.092206477510977,39.0,-30.0,2,1.9061547465398496
2,47,59,21,50,61,35,37,25,37,61,75,65,30,61,51,39,0,41.875,52.375,-10.5,0,1,-10.5,15.751719482858583,5.251719482858583,23.430749027719962,31.0,-54.0,-4,1.9061547465398496
2,30,24,46,28,60,21,61,31,52,45,63,63,28,30,55,33,0,37.625,46.125,-8.5,0,1,-8.5,15.29215485142627,6.79215485142627,19.384271974980127,32.0,-35.0,-4,2.0794415416798357
2,57,43,57,77,71,65,44,84,56,59,54,60,39,76,39,29,1,62.25,51.5,10.75,1,1,-10.75,15.426708441314801,4.676708441314801,21.867498713844707,55.0,-16.0,4,2.0794415416798357
2,38,63,58,68,36,37,39,66,29,48,49,57,26,16,49,50,1,50.625,40.5,10.125,1,1,-10.125,14.957578903909104,4.832578903909104,8.550402037331343,21.0,-10.0,6,1.9061547465398496
2,64,78,67,69,35,64,82,66,75,76,43,63,47,31,62,51,1,65.625,56.0,9.625,1,1,-9.625,15.263109119704282,5.638109119704282,15.222824146655574,33.0,-12.0,4,2.0794415416798357
2,66,55,74,73,70,37,46,74,42,64,37,62,76,57,36,49,1,61.875,52.875,9.0,1,1,-9.0,14.541320435228707,5.541320435228707,18.23458252881047,37.0,-20.0,2,2.0794415416798357
2,37,30,35,28,62,64,64,47,23,19,43,46,50,28,61,21,1,45.875,36.375,9.5,1,1,-9.5,15.840349322747484,6.340349322747484,16.232683080747925,36.0,-18.0,4,2.0794415416798357
2,58,46,37,35,15,53,51,58,71,39,35,72,67,56,48,46,0,44.125,54.25,-10.125,0,1,-10.125,15.007636944791363,4.882636944791363,21.32157065040003,12.0,-52.0,0,2.0794415416798357
2,59,67,52,43,44,27,63,69,59,57,43,21,22,52,51,39,1,53.0,43.0,10.0,1,1,-10.0,15.019986684414869,5.019986684414869,15.88238017426859,30.0,-25.0,5,1.9061547465398496
2,53,34,32,28,44,27,61,16,65,47,65,25,36,45,36,54,0,36.875,46.625,-9.75,0,1,-9.75,14.92871952535336,5.17871952535336,19.70881782350225,25.0,-38.0,-2,2.0794415416798357
2,60,26,67,42,46,54,72,63,45,45,69,59,73,59,87,76,0,53.75,64.125,-10.375,0,1,-10.375,15.45517712612832,5.080177126128319,12.072049328925061,15.0,-27.0,-6,2.0794415416798357
2,46,75,32,67,62,34,50,64,93,65,59,49,59,77,66,51,0,53.75,64.875,-11.125,0,1,-11.125,15.674687663023251,4.549687663023251,24.121761440657686,18.0,-47.0,0,2.0794415416798357
2,72,30,53,78,59,45,48,55,27,75,36,54,46,56,40,32,1,55.0,45.75,9.25,1,1,-9.25,15.602884348735012,6.352884348735012,25.282157740192982,45.0,-45.0,4,2.0794415416798357
2,72,34,39,40,39,30,17,47,52,50,28,69,45,61,25,59,1,39.75,48.625,-8.875,0,0,-8.875,15.791215912652198,6.9162159126521985,16.55624882030951,20.0,-31.0,-4,2.0794415416798357
2,34,57,55,60,65,65,63,28,37,51,26,45,49,34,34,73,1,53.375,43.625,9.75,1,1,-9.75,14.854853303438128,5.104853303438128,23.54118731075389,31.0,-45.0,4,1.9061547465398496
2,73,58,39,62,56,43,39,32,76,88,53,55,70,45,61,48,0,50.25,62.0,-11.75,0,1,-11.75,15.257238719156666,3.507238719156666,11.121488209767612,7.0,-30.0,-6,1.9061547465398496
